Title,Ingredients
Telur Petis, Buah Telur (Matasapi) Siung Bawang Putih Buah Bawang Merah Buah Cabai merah Buah Tomat Petis Batang Daun Bawang Jahe Minyak Santan Secukupnya Garam Secukupnya Kaldu Jamur Secukupnya Cinta dan Sayang 
Telur ceplok bumbu pedas, telur (di ceplok kasih sedikit garam dan lada) Bawang putih Bawang merah cabe rawit cabe merah daun bawang (iris cm) sereh geprek laos geprek secukupnya Garam secukupnya Gula Kaldu bubuk air 
Rendang Telur Rawit, butir Telur Rebus Goreng Sebentar Ayam Bumbui Garam n Kunyit..Goreng Cabai Rawit Bumbu Rendang Seperti Resep Sebelumnya y //cookpad.com/id/resep/rendang-sapi-nyemek 
Nasi goreng telur ceplok," porsi Nasi putih siung bawang putih digegpek buah bawang bombay diiris kecil/dadu secukupnya Saos lombok/cabe,saos tomat Kecap manis dan asin abc Penyedap rasa (royco sachet) butir telur (diceplok) secukupnya Garam dan minyak goreng "
Oseng Tofu Telur, buah tofu udang butir telur siung bawang merah siung bawang putih batang daun seledri saus tiram Secukupnya garam dan lada bubuk Secukupnya minyak goreng 
Lumpia goreng ebi ayam telur bengkoang,buah bengkoang butir telur bagian dada ayam (cincang) ebi kering Secukupnya kulit lumpia siap pakai tepung terigu campur air (perekat) kecap manis saus tiram minyak wijen garam merica lembar daun bawang siung bawang putih Secukupnya bumbu kacang siap pakai Secukupnya cabe rawit Secukupnya air hangat Opsional (bisa pakai cocolan mayones pedas atau saos sambal) 
Pokcoy telor tahu," bongol pokcoy (potong ujung tangkainya,cuci &potong jd bagian) bumbu saus tiram ptg tahu kuning (cuci & potong msg tahu lalu goreng) btr bawang merah (cuci&iris halus) btr bawang putih (cuci &iris halus) telor Buah tomat (cuci& d potong) cabe rawit merat (cuci &potong jd bgian) "
Orak arik telur pete enak," papan petai,kupas potong sesuai selera btr telur ayam btr bawang merah,iris tipis btr bawang putih,iris tipis cabe merah keriting,iris tipis cabe rawit merah,iris tipis daun salam sere,geprek secukupnya Gula,merica,kaldu bubuk,kecap manis "
Telur dadar smoked beef," butir telur ayam smoked beef, iris tipis, kecil Garam Merica bubuk Garlic powder "
Telur Ceplok Kecap," butir telur ayam tangkai bawang daun, iris siung bawang bombay, iris siung bawang putih, cincang halus Cabe merah, iris (optional) sesuai selera Kecap manis, sesuai selera Kecap asin secukupnya Garam, gula dan lada bubuk Margarin/minyak utk menumis "
Tempe goreng telur," papan tempe, ukuran sedang butir telur tepung terigu tepung maizena (tambahan sy) Secukup nya kaldu bubuk Secukup nya garam Secukup nya merica bubuk "
Rendang telor," buah telor ayam Air untuk merebus telur santan klatu secukupnya Garam sesuai selera Penyedap rasa lembar Daun salam buah Serai Gula merah Daun kunyit secukupnya (jika ada, optional) secukupnya Minyak goreng Lengkuas Jahe buah cabai merah besar ketumbar siung bawang merah siung bawang putih buah kemiri "
Telor ceplok cabe ijo," telor ayam, ceplok Secukupnya cabe ijo, iris Secukupnya bawang merah dan bawang putih, iris Minyak Secukupnya garam, saos tiram, penyedap (saya pake meggie) Secukupnya air "
Roti Telur Panggang, lembar roti tawar butir telur Secukupnya margarine gram keju cheddar parut 
Tahu telur istimewa, biji tahu buah kentang bj lontong (saya beli aj dipasar/dikedai bakso ada bunda) bj telur genggam Kecamba saset kecap bango ukuran kecil Bumbu halus bj bawang putih Kacang sambal (sudah digoreng) petis ikan/udag bj cabe kecil secukupnya Garam secukupnya Air putih untuk mencampur bahan supaya luket no encer 
Kwitiau goreng telor, gram kwitiau siung bawang putih siung bawang merah buah cabe merah buah tomat merah batang daun bawang ikat sawi hijau Secukupnya toge kecap manis kecap asin garam ladaku saus tiram butir telor buah sosis buah baso kebon jeruk minyak goreng 
Sup Telur Bihun," butir telur ayam bungkus kecil bihun jagung Secukupnya tepung kanji/maezena (larutkan dengan air) air Secukupnya vitsin (jika suka, saya tidak pakai) Secukupnya garam dan merica (lada putih) kecap asin saus tiram Untuk saus pendamping sup Secukupnya kecap asin dan merica/lada putih buah cabe rawit (sesuai selera) potong-potong "
Telur Dadar Wortel," buah telur ayam buah daun bawang diiris tipis buah wortel yg diparut secukupnya Garam, kaldu bubuk, lada "
Cemilan serba telur,Telur sesukanya aja.... Misalnya butir ni Minyak goreng Wortel Daun seledri Telur butir lagi 
Telur ceplok tumis tomat, buah Telur ayam buah Tomat Bawang merah Bawang putih secukupnya Gula merah secukupnya Air Garam & penyedap rasa Minyak untuk menggoreng 
Telur dadar sayuran, btr telur ayam tepung beras kol iris wortel iris batang daun bawang iris buncis iris sawi hijau siung bawang merah siung bawang putih cabe merah merica 
Telur bumbu acar kuning simple, butir Telur ayam buah Wortel buah Timun siung Bawang merah siung Bawang putih jari Kunyit butir Kemiri Secukupnya Laos di geprek Secukupnya Garam Secukupnya Gula Secukupnya Penyedap rasa 
Telung (telur gulung), butir telur sejumput garam sejumput merica air putih lidi saus pedas saus tomat gula air putih 
Telur tempe balado, buah telur papan tempe cabe merah bawah merah bawang putih buah tomat yang kecil sendok makan gula pasir sendok makan garam 
Burger telur rumahan ala akuh, bungkus roti alfamart/merk lain gak mesti roti khusus burger botol saos pedas abc/indofood bungkus mayonnaise gr merk apa aja - buah timun segar - buah tomat segar ikat daun selada bungkus margarine butir telur 
Telur Santan," butir telur ayam plastik kelapa parut @rp.. (buah kelapa) Daun salam, daun jeruk, sereh butir kemiri Seruas jari lengkuas Seruas jari jahe Seruas jari kunyit ketumbar buah cabe besar buang bijinya Sedikit jintan sachet diabetasol secukupnya Garam, lada "
Semur Telur & Tahu," butir telur kampung, rebus & kupas buah tahu Cina, potong & goreng butir bawang merah, iris tipis siung bawang putih, iris tipis kecap manis saos tiram buah pekak/ star anise buah teh celup, seduh dengan segelas air panas secukupnya Garam, gula, merica "
Telor kentang, butir telur ayam kentang Daun bawang Daun sop bawang merah bawang putih Cabe halus (skip) secukupnya Garam 
Telur dadar isi ikan dan kelapa parut, butir telur ikan dori kelapa parut secukupnya minyak goreng siung bawang putih siung bawang merah secukupnya ketumbar secukupnya merica secukupnya kaldu ayam bubuk 
Telur Coplok Balado, butir telur ons cabe merah besar cabai rawit bawang merah bawang putih buah tomat merah segar buah kemiri Penyedap rasa Gula pasir Garam 
Telur dadar meledak.., butir telur bks kecil boncabe siung bawang merah iris tipis buah cabai rawit iris helai daun bawang iris secukupnya Garam dan lada 
Tumis buncis telor orek, buncis (hilangkan serat&potong serong tipis) siung bawang merah (rajang) siung bawang putih (rajang) cabe rawit merah (rajang) secukupnya Minyak secukupnya Gula secukupnya Garam telor ayam 
Sup telur dan jamur, butir telur grm kol/kubis buah baby corn buah jamur shitake minyak goreng Garam bumbu kaldu secukup nya tetes minyak wijen air 
Kalio Telur dan Tahu," butir telur ayam (kalau resep aslinya sih butir, kalo akuh menyesuaikan jumlah orang yg makan ajah ) buah tahu Secukupnya santan (kurleb ml) buah cabai rawit merah utuh lembar daun kunyit, simpulkan lembar daun salam lembar daun jeruk batang serai, memarkan (digeprek) Secukupnya garam dan gula Sedikit minyak sayur untuk menumis buah cabai merah keriting siung bawang merah siung bawang putih ruas jari lengkuas/laos ruas jari jahe ruas jari kunyit "
Tumis Telur Orak-arik Plus Sayur, butir telur Kol (iris tipis) Caisim (potong) buah tomat (iris bagian) Secukupnya minyak goreng Secukupnya air Secukupnya garam Secukupnya gula merah buah cabe setan buah cabe merah kriting siung bawang merah siung bawang putih Secukupnya jahe 
"Semur kentang, telur simple",- Butir Telur Ayam (Rebus) Buah Kentang (Potong bebas) Kecap Manis - air secukupnya Garam secukupnya Gula secukupnya Merica secukupnya Penyedap Selembar Daun salam Sereh (Geprek) Margarin untuk menumis Bumbu Halus (saya di ulek bumbunya) butir kemiri siung bawang merah siung bawang putih 
Telur Kecap Pedas," butir telur, di ceplok (eh jumlah telur mah suka ya) - siung bawang merah, iris - siung bawang putih, cincang halus iris Cabe rawit (jumlah sesui selera), - cabe merah, iris serong Daun bawang, potong serong sm saus tiram secukupnya Kecap manis secukupnya Garam, lada, kaldu bubuk "
Cilok pedas isi telur,tepung terigu tepung kanji/tapioka buah telur ayam siung bawang putih secukupnya Lada secukupnya Garam caberawit (sesuai selera pedasnya) atau bisa pake bon cabe Royco/penyedap lainnya Air panas 
Egg cheese and vegetable, telor (cara takar mengunakan cangkang telur) Wortel Tomat Daun seledri Keju 
Cah Toge Telur Dadar," toge butir telur siung bawang putih, iris siung bawang merah, iris btg bawang daun, iris cabe merah, iris serong secukupnya Kecap manis Saos tiram secukupnya Garam, gula dan lada bubuk Minyak utk menumis "
Telor dadar garing kriuuk ala burjo, buah telor secukupnya garam secukupnya lada Minyak untuk menggoreng 
Tahu Telor simple, bahan utama tahu telor bumbu halus bawang putih bawang merah cabe rawit garam lainnya minyak goreng 
"Sawi Orek Telur Kuah Pedas, Masakan Sederhana"," unting bayam siung bawah merah dan putih secukupnya Lada Garam, gula pasir butir Telur Daun bawang Seledri Penyedap rasa sesuai selera Saos (tomat/pedas) "
Dadar Telur Bayam," telur bawang merah, rajang daun bawang, iris ikat bayam garam "
Sop brokoli sosis telur ayam kampung," siung bawang putih Lada bubuk (secukupnya) Garam (secukupnya) Penyedap masakan (royco) buah Brokoli (sesuai selera) butir telur ayam Sosis (boleh pake bakso, sesuai selera aja hehe) Minyak goreng / blueband (sesuai selera) "
Telur balado ala kost, buah telur cabe keriting besar buah tomat siung bawang merah siung bawang putih garam gula 
Telor ceplok balado, Butir Telor Bumbu Halus bawang merah bawang putih buah tomat saus belibis (boleh skip tapibiar nambah nampol pedesnya) secukupnya Garam secukupnya Gula secukupnya Penyedap rasa (royko/masako) saset Bubuk balado Desaku Minyak goreng 
Sup Jamur n Telur Obat Pilek Huuh..haah.., genggam jamur tiram suwir butir telur kocok siung bawang putih ( juga boleh) siung bawang merah buah cabe setan (sesuai selera) lada bubuk Royko sapi Garam Gula Minyak untuk menumis secukupnya Air 
Cumi Saos Padang Telur ,"Cumi basah ruas Jahe lembar Daun jeruk siung bawang putih siung bawang merah buah cabe merah buah cabe rawit merah (saya suka pedas) bawang bombay sachet saus tiram sachet saos sambal abc Garam, sasa, gula, secukup nya Air butir Telur di kocok "
Mie Kuah Poached Egg, bungkus Indomie Kuah / sesanggupnya ajah biji Telur ayam Cabe rawit ijo semaunya 
Telor Balado Super Simple, butir telor siung bawang putih siung bawang merah tomat cabe merah keriting Gula merah Penyedap rasa Daun salam 
Orak Arik Tahu Telur, gram Tahu putih sesuai selera Kubis butir telur ayam secukupnya Merica bubuk secukupnya Garam Minyak untuk menumis 
Toge telur dadar," bngkus toge buah telur siung bawang putih siung bawang merah buah cabe merah Secukupnya air Secukupnya garam, gula Secukupnya merica bubuk, kaldu ayam "
Dadar Telur cah Tauge," butir telur, beri sedikit garam lalu kocok lepas buah tahu pong, potong bagi (sebelum nya sy rebus sebentar) mangkuk tauge helai daun bawang, iris tipis biji cabe merah kriting biji cabe rawit merah siung bawang merah siung bawang putih saus tiram kecap manis Secukup nya merica bubuk air matang "
Telur selam, btr telur dibuat telur mata sapi gela santan cair salam ruas laos kol rajang halus wortel dipotong korek api secukupnya Gula pasir secukupnya Garam dan kaldu janur cabe kerting merah potong serong cabe keriting hijau potong serong siung bawang merah rajang halus siung bawang putih rajang halus tomat sedang dipotong bagi enam bagian 
BBQ Sausages & Scrambled Egg, buah sosis sapi/ayam butir telur ayam Secukupnya tempe (potong berbentuk kotak mini) maizena (larutkan dengan air) Secukupnya mentega siung bawang putih (cincang halus) Secukupnya bawang bombay Secukupnya garam Secukupnya merica bubuk saos BBQ saos tomat saos tiram saos pedas (trgantung selera) kecap manis 
Egg on Egg ala Yemima," siung bawang putih, geprek, cincang agak halus dada ayam, potong kecil lalu rebus dengan garam, lada dan royco telor ayam lembar keju Prochiz, cincang kasar minyak goreng untuk menumis "
Bandeng Presto selimut Telur," Ekor Ikan Bandeng Presto Butir Telur bks Penyedap Rasa (masak●) > ambil separuh aja Bisa tambah Tepung Beras, klo ingin lebih krenyes "
Oseng telur buncis sosis," buah bawang merah buah bawang putih buah cabe sedikit Jahe butir telur buah Sosis buncis Pedes bubuk sedikit Garam, penyedap dan gula "
Telur selimut bumbu," butir telur air butir bawang merah siung bawang putih ruas jahe ruas kunyit ruas kencur batang sereh, ambil putihnya peres garam "
Tahu telur ala anak kost, buah tahu putih potong kecil butir telur garam secukupnya tauge seledri diiris bawang goreng sambel pecel siap pakaikrupuk 
Nasi Goreng Telur ala Resto, piring nasi dingin batang daun bawang (batang nya) butih telur siung bawang putih Secukupnya garam rebon buah cabe rawit 
Orak arik telur kecap praktis, btr telur sachet kecap ( ml) siung bawang putih Klo sk asin tambah grm sdkit aja minyak goreng 
Telor Balado (keto friendly)," butir telur ayam siung bawang merah siung bawang putih - buah cabai merah keriting (sesuaikan selera pedasnya ya..) buah cabai merah besar butir tomat merah lembar daun jeruk air (kurang lebih) sachet diabetasol (bukan pelaku diet keto, pakai gula pasir) Garam Minyak utk menggoreng "
Sosis telur saus tiram,telur ayam batang sosis bks saori saus tiram siung bawang putih siung bawang merah Penyedap rasa Minyak goreng Garam Sedikit air 
Cukini Oseng Telur," buah cukini (kupas, potong memanjang) buah cabe merah keriting (iris serong) siung bawang putih (cincang halus) butir telur ruas lengkuas kurleb cm (geprek) Secukupnya gula pasir Secukupnya garam /penyedap rasa Secukupnya lada Sedikit air "
Tauco telor ceplok, btr telur siung bawang merah siung bawang putih cabe hijau cabe merah tomat petai tauco Kecap manis dan gula secukup nya 
Telur gulung KW >> gyeran mari, butir telur bungkus kornet (sachet gram merk pronas) batang daun bawang butir bawang bombay seujung sendok teh Garam seujung sendok teh Saus tiram Kaldu bubuk (bisa skip) secukupnya Margarin 
Telur Dadar Kriuk, butir telur ayam siung bawang putih secukupnya garam tepung krispy kobe/ bs gnti terigu/maizena/tepung merk lain minyak untuk dadar telur dan menggoreng 
Tumis Tebu Telur Pedas," ikat tebu telur Bumbu tumis buah cabai merah besar buah cabai rawit siung bawang merah siung bawang putih buah bawang bombay secukupnya Garam, gula, lada Totole bumbu masak jamur Air secukupnya sesuai selera kecambah, daun katuk (optional) "
"Kotokan tahu,pindang tingkol dan telur"," pindang tongkol biji telur rebus biji tahu yg sudah matang belinya bumbu siung bawang merah siung bawang putih bj cabe merah bj cabe hijau bj cabe rawit ale /pengganti pete kara santan bj tomat hijau laos garam, gula dan penyedap "
Telur Dadar Gulung, butir telur ayam siung bawang merah siung bawang putih buah cabe rawit besar Secukupnya Garam Secukupnya Penyedap Rasa (Masako) 
Mie goreng telor, bungkus Mie urai burung dara yg sudah direbus dan tiriskan butir baso sapi diiris tipis pc otak singapore diiris tipis wortel dipotong memanjang ikat sawi caisin butir telor ayam secukupnya Daun bawang secukupnya Kecap manis secukupnya Saos tiram secukupnya Garam ¹/² siung bawang merah diiris tipis secukupnya Lada putih siung bawang putih butir kemiri 
Telur crispy pedas, butir telur ayam sachet kaldu bubuk gram Tepung beras Garam (secukupnya) Keju cheddar (parut) cabai bubuk Air (secukupnya) Minyak goreng 
Tumis Labu Siam Telur Orak Arik," Pcs Labu Siam ukuran sedang (potong memanjang) Butir Telur Ayam Saos Tiram Secukupnya Garam,Penyedap Rasa Ayam dan Gula Pasir Air Siung Bawang Bombay Siung Bawang Merah Iris Siung Bawang Putih Pcs Cabai Rawit Setan Pcs Cabai Merah Keriting Pcs Cabai Rawit Hijau "
Thai Sun Egg (inspired from Webtoon Lazy Cooking)," butir telur ayam g nasi putih Sejumput garam Sejumput lada bubuk daun bawang iris, jika suka minyak goreng "
Sop Ayam Sosis Telor ala Yemima,"dada ayam, potong dadu, baluri garam dan lada, tunggu biar meresap buah wortel, potong cm butir kentang, potong dadu sosis ayam, belah, potong cm butir telor ayam sendok makan minyak goreng Air untuk kuah siung bawang putih, geprek lalu cincang kasar Secukupnya daun bawang dan sledri, untuk memberi aroma pipihkan ujung daun bawang sesuai selera Garam sesuai selera Lada saschet Royco ayam "
Tauco santan ikan mujair (plus telor), papan tempe buah labu siam ons buncis ekor ikan mujair kotak santan kara (boleh d ganti santan dr kelapa asli) siung bawang merah siung bawang putih Jahe Lengkuas butir telor (sesuai selera) - sendok tauco kemasan Royco/garem (sesuai selera) Krecek (kerupuk kulit yg basah) sendok bawang putih halus sendok bawang merah halus buah cabe ijo 
T G (telor terong goreng)simpel enak, buah telor Gara secukupnya buah terong ungu Minyak sedikit saja 
Tumis Kangkung Telur Tahu Ala Mama Kina, ikat kangkung segar cabe merah tomat sedang butir telur (kocok lepas) tahu cina (potong dadu) siung bawang putih siung bawang merah bawang bombay Minyak gula garam saos tiram 
Udang saus tomat with scramble egg,udang telur ayam btg daun bawang bawang bombai siung bawang putih siung bawang merah cabai kriting cabe rawit merah (kalo besar bisa pakek aja) sct sauce tomat sct saori jeruk nipis helai daun jeruk nipis sesuai selera Garam dan gula secukupnya Air sedikit penyedap 
Cumi Kuah Telur,Bawang Bombay Mentega Cumi Saus Tiram Saus Tomat M Merica Garam Gula Telur 
Telor Balado bumbu Padang,Telur Bawang Bombay Siung Bawang Merah Siung Bawang Putih Buah Rawit Merah Buah Cabai Merah Buah Tomat Merah Minyak Air Secukupnya Gula Secukupnya Garam Secukupnya Penyedap Rasa 
Telor Balado, butir telor ayam ( -)Minyak Goreng - daun jeruk Royco ayam / secukupnya Gula Pasir / secukupnya Cabe keriting Cabe merah besar Cabe Rawit Pedas - Siung Bawang Merah Siung Bawang putih Buah tomat ukuran kecil / sedang (me: dari tomat digambar) 
Mie kuah telur ceplok," keping mie butir telur, goreng cabe rawit bawang merah bawang putih lada bubuk gula ketumbar bubuk secukupnya garam minyak wijen kecap manis minyak goreng untuk menumis air "
Tahu telor (isi salmon pedas)," tahu (an) ikan salmon (kira) telor Bawang pre/ iris tipis cabe rawit (suka) bawang berah bawang putih daun jeruk ketumbar biji kemiri Garam, gula, penyedap rasa "
Pindang telur (simpel), butir telur rebus (kupas) teh celup kecap bawang putih bubuk gula jawa (sisir) gula pasir kaldu bubuk Serai Daun jeruk Garam 
Telur dadar tumis tauge," butir telur mangkuk tauge butir bawang merah batang daun bawang buah cabe rawit buah cabe kriting kecap manis Seujung merica bubuk Secukupnya kaldu bubuk, garam "
Pare tumis telor saus tiram," buah pare btr telor ayam kocok lepas siung bawang putih cincang halus abon cabe saus tiram secukupnya Daun bawang sesuai selera Gula,garam dan merica Minyak goreng "
Telur Gulung Manis Rasa Energen, bungkus Energen Coklat/sesuai selera butir telur Secukupnya margarine Secukupnya keju parut 
Telur kukus sederhana," btr telur air atau kaldu ayam (bisa juga kaldu bubuk ditambah air) Secukupnya lada Secukupnya garam Secukupnya daun bawang, iris kecil "
Telur kuah kecap,Telur (di buat telur mata sapi) secukupnya Merica siung bawang putih siung bawang merah buah tomat (iris) secukupnya Air secukupnya Minyak goreng secukupnya Penyedap/ gula secukupnya Garam secukupnya Kecap 
Tamagoyaki keju a.k.a telur dadar gulung isi keju," lembar keju slice butir telur garam merica bubuk potong daging ayam, rebus buah bawang bombay helai daun bawang helai daun seledri biji wortel "
Sambal Telur, buah telur ayam rebus siung bawang putih siung bawang merah buah cabe merah keriting buah cabe rawit merah buah tomat batang sereh secukupnya Garam secukupnya Gula pasir 
"Semur Telur dan Kentang (Simple, Enak!)-Recook Bunda Diah didi"," Bawang Merah Bawang Putih Kemiri Lada Telur Rebus kentang Potong besar kecap Manis secukupnya garam kaldu sapi Bubuk (sy maseko,non msg) bs skip kl pakai air kaldu - Air/Kaldu "
Telur Ceplok Bumbu Kecap, telur ceplok (yang sudah digoreng) cabe besar cabe rawit siung bawang putih siung bawang merah ibu jari kunyit ibu jari jahe kecap manis Secukupnya garam Secukupnya gula 
Telur Dadar Bawang Bombay," butir telur, kocok bawang bombay, iris panjang sesuai selera Garam Vetsin dikit kalau mau Minyak u/ menggoreng "
Sate telur gulung ala, butir telur buah sosis Garam Merica bubuk Sedikit air tepung beras 
Tahu Telur tek tek, btr telur ayam potong tahu siung bawang putih batang bawang prei btg seledri secukupnya Garam dan lada genggam kacang tanah goreng siung bawang putih goreng petis (aq pake petis udang) sesuai selera Gula merah secukupnya Garam Air hangat sesuai selera Kecap manis 
Sate Telur Gulung, butir telur tepung mendoan / tepung beras air secukupnya Garam secukupnya Merica bubuk Minyak goreng Tusuk sate 
Telur sambal Teri,Telur ayam kampung Teri nasi bawang merah bawang putih cabe merah besar sesuai selera Cabe rawit 
Tiramisu egg drops simple gak pake ribet, plastik egg drop whipped cream sachet kopi nescafe original sachet susu bantal sweet cheese secukupnya Coklat bubuk air dingin keju oles prochiz 
[Hidangan Energi] Telor Setengah Matang / Half Boiled Egg, butir telur kampung Sedikit saja garam Secukupnya merica 
Nasi Goreng Mentega Nugget vegeblend (sayur nugget sosis telor), piring nasi hangat sachet Sajiku Nasi Goreng (cari yg praktis krena debaynya diperut udah kelaperan nendang² ) Secukupnya Mentega Forvita telur (ceplok) iris tempe (potong jd bagian) ~ opsional sosis (ayam & sapi) nugget (ayam & sapi) ikat sayur sawi hijau Secukupnya kecap (saya pakai kecap ABC) Secukupnya sambal ABC 
Telur dadar pedasss, butir telur Kol Cabai merah cabai kecil merah bawang merah bawang putih Garam Lada bubuk 
Telur dadar gimbal Kriuk isi tahu kempos, telor ayam kampung/ ayam biasa tahu kempos /tahu coklat Daun bawang Merica Garam Minyak 
Telor Belah Sambal Goreng / Balado, Butir Telor Tomat (bisa lebih) cabai merah besar (bisa kurang/lbh) cabai rawit (bisa skip kalau gak suka pedas. saya skip) siung bawang merah siung bawang putih btr kemiri secukupnya Gula jawa/merah secukupnya Garam secukupnya lada putih bubuk Daun salam (bisa skip. sya sdr skip) secukupnya Terasi (bisa skip. sya sdr skip) 
Telur tomat plus homemade baso udang," ons udang kupas kulit butir telur, kocok lepas lalu tambahkan air Minyak utk menumis siung besar bawang putih, iris halus batang daung bawang iris kasar buah tomat belah Air utk memasak baso udang secukupnya Minyak wijem secukupnya Garam dan lada secukupnya Minyak wijen "
Telor dadar mantap, buah telor secukupnya Garam secukupnya Minyak goreng 
Tamagoyaki a.k.a telur dadar gulung," butir telur buah wortel parut batang daun bawang dan seledri iris tipis secukupnya Garam, lada, penyedap Kecap inggris (seperti biasa fav suami) Wijen dan keju "
Telur Krispi," butir telur, kocok lepas Secukupnya garam, merica bubuk dan kaldu jamur butir telur, kocok kepas beri kecap asin bks tepung bumbu krispi (me:kobe) "
SOUP TAHU TELUR, kaldu ayam buah tahu putih ukuran sedang butir telur kocok xhantan gum larutkan dengan air batang Daun bawang seledri iris halus secukupnya Garam secukupnya Merica secukupnya Kecap asin 
Tumis Wortel Buncis Telor Orak Arik," wortel, iris korek api buncis, iris memanjang telor, kocok ebi yg sudah dihaluskan siung bawang putih, haluskan saus tiram kaldu bubuk secukupnya garam, merica dan air "
Breakfast Menu : Garlic Bread Srumble Egg Sosis Mozarela KW, lembar roti tawar mentega siung bawang putih uk kecil btng daun seledri telur susu cair sosis Secukupnya garam dan lada Secukupnya keju mozarela (aq pake mozarela KW yg resep nya udh pernah aq share) 
Pindang telur," butir telur, rebus matang lalu kupas teh celup sariwangi (boleh merk apa aja asal teh hitam) daun salam siung bawang merah, iris tipis siung bawang putih, iris tipis ruas lengkuas, geprek lada penyedap rasa garam air secukupnya (tinggi telur terendam) "
Telur goreng apa adanya, telur ayam tepung terigu helai daun bawang bawang merah bawang putih cabe rawit sejimpit garam sejimpit lada bubuk minyak goreng/margarin 
Telur Gembung.,"- butir telur Minyak goreng cabe merah besar bawang merah bawang putih kelapa parut sangrai batang daun bawang, iris halus batang seledri, cincang halus garam "
Pecak Telor Tempe., butir telur rebus papan tempe ( gr) santan kental (didihkan) cabe merah besar cabe rawit (sesuai selera) siung bawang putih kencur lembar daun jeruk genggam kacang tanah goreng secukupnya Garam gula 
Hintalu besantan (telur masak santan)," butir telur Santan sesuai kebutuhan pisahkan perasan pertama siung bawang merah siung bawang putih batang serei, keprak buah tomat segar, iris secukupnya Cabe rawit Garam, gula, royco ayam, kunyit bubuk secukupnya Minyak "
Pindang telur," butir telur sereh geprek daun salam gula pasir teh celup secukupnya gula merah secukupnya kecap secukupnya garam secukupnya penyedap saya tambah lada sedikit biar ad pedesnya, "
Telur saus sambal, butir telur ayam Bawang putih Cabe merah Minyak Gula Garam 
Semur ayam telor," butir telur ayam (rebus) potong sayap ayam (cuci bersih) buah kentang siung bawang merah (iris') siung bawang putih (iris"") Secukupnya lada bubuk Secukupnya garam, gula pasir dan penyedap rasa lembar daun salam ruas lengkuas ruas sereh (simpulkan) lembar daun jeruk Sedikit bawang goreng "
Balada Telur Ceplok, butir telur siung bawang merah siung bawang putih ketumbar buah cabe rawit buah cabe merah secukupnya gula pasir secukupnya Garam secukupnya Royco kecap manis Batang serai (ambil putihnya lalu geprek) lembar daun jeruk gelas air putih secukupnya Minyak goreng 
Semur telur, butir telur ayam batang sereh sdk teh garam (sesuai selera) sdk teh gula pasir kecap manis Gula jawa disisir (sesuai selera) bawang merah bawang putih butir kemiri sedikit Pala 
Opor Telur Sayur, butir telur Kol Wortel bawang Merah dan putih kunyit jahe ketumbar Cabai merah dan hijau Sunkara bawang merah cabai merah Sereh 
Labu siem telor,Labu siem (potong memanjang) Telur Air secukup nya Gula Garam Penyedap rasa siung Bawang putih siung bawang putih Jika suka pedas tambahkan cabe merah 
Sup Telur & Tofu Sibocil, butir telur tofu rasa sayuran potong dadu siung bawang putih iris siung bawang merah iris minyak zaitun Secukupnya air 
Telur bulat bumbu balado," btr telur ayam (rebus, kupas kmdian goreng smp kecoklatan) buah cabe merah kriting (bs ditambah rawit klo suka) siung bawang merah siung bawang putih buah tomat ukuran sedang Minyak sckpnya sesuai selera Garam gula penyedap "
Cah toge telur variasi paprika , bungkus toge ( gram) butir telur buah paprika hijau wortel kecil siung bawang putih kecap asin saus tiram secukupnya garam dan lada minyak sayur 
Orak arik telor, biji kol biji wortel tangkai daun sledri biji telor siung bawang putih Secukupnya merica Masako 
Telor balado, butir telur bawang merah bawang putih cabe merah besar cabe rawit buah tomat serai daun salam daun jeruk 
Tahu Telur Kudus/ Tahu Oser, kotak tahu butir telur ayam Kubis atau kol Mentimun Daun Seledri Bawang goreng Segenggam kacang tanah digoreng Gula merah Asam jawa siung bawang putih sedikit Kencur cabe rawit 
Sop telur, butir telur siung bawang putih siung bawang merah buah jagung gula saori saus tiram garam bungkus masako rasa sapi bungkus kuah bakso merek mamasuka (boleh skip) bungkus lada putih larasa tomat potong kecil-kecil buah cabe rawit merah secukupnya Kol secukupnya Seledri dan bawang prei secukupnya Air Minyak goreng 
Udang balut telor,udang butir telor sendok tepung bumbu sasa sendok tepung terigu tepung maizena secukupnya Minyak goreng 
Telur tim ayam favorit," daging ayam cincang / giling butir telur ayam kampung - susu pasteur diamond garam (tergantung selera) Secukupnya merica batang daun bawang rajang tipis siung bawang putih Secukupnya garam, gula dan merica "
Telur Balado Hijau, butir telur ayam direbus dan digoreng ikan teri tanjung digoreng jeruk nipis lmbr daun kunyit secukupnya garam secukupnya gula cabe hijau keriting cabe rawit jika pengen pedas kuat bawang merah siung bawang putih tomat hijau uk. besar secukupnya garam kasar 
Telur Kuah Simple Dan Irit," butir telur siung bawang putih (geprek, cincang) Secukupnya garam Secukupnya merica Secukupnya kecap manis Secukupnya margarin/minyak sayur tuk menumis Secukupnya cabe bubuk homemade (optional) "
 telur sambal ijo,telur cabai hijau buah tomat siung bawang merah siung bawang putih secukupnya Gula dan garam secukupnya Minyak goreng 
Telur pindang debm, telur ayam daun salam siung bawang merah geprek jangan di kupas kulitnya siung bawang putih geprek jangan di kupas kulitnya secukupnya laos secukupnya serai daun jambu ruas kunyit ruas jahe secukupnya garam secukupnya penyedap rasa secukupnya air 
