Title,Ingredients
Bakso Balungan,Balungan sapi/kambing--bumbu halus--siung bawang putih--penyedap--batang sereh geprek--Royco Bubuk sapi--garam--Daun bawang preh--Seledri--Bawang goreng--
Nasi Goreng Sate sapi #KitaBerbagi,centong munjung nasi putih--buah telor (orak arik dan tiriskan)--tusuk sate kambing/sapi (potong kecil2)--secukupnya minyak--secukupnya kaldu jamur--secukupnya kecap manis--siung bawang merah ukuran kecil--siung bawang putih--buah cabe merah--buah cabe rawit--secukupnya merica--secukupnya terasi--
Sate goreng,gram Daging Kambing--kecap manis--buah cabe rawit iris halus--ketumbar dan Lada--secukupnya Garam--siung bawang putih--butir bawang merah--butir kemiri--Bahan taburan : Bawang Goreng--
Krengsengan Daging Ala Ala 😁,"daging sapi / kambing--air--siung bawang merah--siung bawang putih--biji cabe besar merah--biji cabe rawit--lembar daun jeruk purut--lada hitam--ketumbar--Bumbu lainnya:--batang sereh geprek--Seruas jari lengkuas geprek--Seruas jari jahe geprek--Kecap manis (karna ga punya petis, kecapnya agak saya banyakin)--saos tiram--Secukupnya Gula dan Garam--"
Sapi oseng asam manis,"daging sapi (bisa kambing) potong kecil kecil, cuci, tiriskan--lbr daun salam--ruas ibu jari lengkuas, memarkan--ujung merica bubuk (bisa di tambah kalo ingin lebih pedas)--garam (seseuai selera)--gula pasir--kecap manis--buah tomat (ganti saus tomat lebih gampang)--grm nanas (boleh di skip, ini biar lebih cepat empuk aja dagingnya) potong kecil kecil--saus pedas (sesuai selera)--minyak goreng--siung bawang putih cincang halus--siung bawang merah iris tipis (bawang bombay lebih enak)--"
Sate maranggi,daging kambing--air asam--siung bawang merah--siung bawang putih--ketumbar yg telah dihaluskan--lada halus--gula jawa--ruas jari jahe--kecap manis--sambal kecap :--buah cabe rawit--buah tomat--siung bawang merah iris--perasan bagian buah jeruk purut--kecap manis--
Sop iga sapi,Beberapa potong iga sapi atau kambing--secukupnya Air--buah wortel potong bulat--buah tomat potong dadu--batang daun bawang--batang seledri--siung bawang putih--siung bawang merah--secukupnya Merica--garam--Bumbu lain:--buah cengkeh--buah kapulaga--potong kecil kayu manis--buah pala geprek--jahe geprek--lembar daun salam--lembar daun jeruk--secukupnya Garam--secukupnya Gula--secukupnya Penyedap--Buat taburan:--Bawang goreng--Minyak untuk menumis--
Sop Tunjang Rang Awak #KitaBerbagi👍😋,"Tulang sapi / tulang kambing dicampur (gk nimbang beratnya)--siung bawang merah--siung bawang putih--jahe, dipotong bagian--lengkuas--secukupnya Daun bawang dan Daun seledri--merica--Secukupnya Bunga Lawang, pala, kayu manis, bumbu sop lainnya--bungkus royco rasa sapi--secukupnya Garam--"
Tongseng Pacitan,daging kambing / sapi potong dadu--siung bawang merah--siung bawang putih--10-biji cabe setan--biji tomat ukuran sedang--bungkus merica bubuk--laos--secukupnya garam--biji gula jawa--secukupnya kecap--secukupnya air--
Daging Masak Kecap,"gram daging kambing atau iga sapi--siung bawang putih, iris halus--kecap manis--minyak goreng--garam--gula pasir--gram air--buah jeruk nipis--"
Rendang ala emak #kitaberbagi,daging sapi/kambing--santan dari butir kelapa--lirang gula jawa--lbr daun salam--garam (sesuaikan selera saja ya)--ruas besar lengkuas/laos--batang serai--biji cabai merah--siung bawang putih--siung bawang merah--ruas jempol jahe--ruas kunyit (kata emak kalo bisa mah daun kunyitnya aja)--ketumbar--butir kemiri--Secukupnya daun jeruk (kemarin gak ada jadi diskip)--
Nasi Kebuli Mejikom #kitaberbagi,"gelas takar mejikom beras, cuci bersih--daging sapi (bisa ganti kambing/ayam) resep asli 1/4kg--siung bawang putih--bawang merah--ruas kunyit (mimi 1peres kunyit bubuk)--lada bubuk--ketumbar bubuk--batang kayu manis 5cm--margarine (bisa pake minyak samin)--minyak goreng--Secukupnya air (tergantung jenis berasnya)--🍚🍛 bumbu rempah : bisa ganti 4bumbu kari kambing--bunga lawang (pekak)--kapulaga, ambil bijinya--butir cengkeh--kayu manis bubuk--sachet bumbu kari instan--"
Nasi kebuli magicom#kitaberbagi,daging kambing--saschet santan kara yg segitiga--saschet bumbu gulai instant(sy pk merk indo***d)--cangkir beras--air--garam--lembar daun salam--lembar sereh--lembar daun jeruk--(ke daun klo ga ada gpp ga pake juga udah wangi dari bumbunya)--
Sate goreng,Daging Kambing dan Hati kambing (sertakan lemak agar gurih)--secukupnya Daun jeruk wangi--secukupnya Bawang merah--secukupnya Bawang Putih--secukupnya Tomat--Merica--Secukupnya Cabai rawit--Garam--Cuka--Kecap Manis--Lada Bubuk--Perasan jeruk nipis/lemon--
Tengkleng solo,Daging kambing beserta tulangnya--Bawang putih--Bawang merah--Tumbar--Kemiri--Kunyit ukuran--Garam--Penyedap rasa dan gula--Daun salam--Lengkuas--Jahe--Tomat.daun bawang.cabai rawit--Santan encer--Serai--
Masak Daging ala kadarnya#KitaBerbagi,daging kambing--ruas jari kunyit--ruas jari jahe--ruas jari laos--lembar daun jeruk--lembar daun salam--batang serih digeprek--sendok teh ketumbar--sendok teh merica bubuk--butir kemiri--liter Air--
Sate simpel banget #kita berbagi,daging sapi / kambing (potong dadu)--Tusuk sate--Daun pepaya untuk membungkus sate biar empuk--Bumbu rendaman:--siung bawang putih--merica--garam--kecap manis--mentega / minyak sayur--Bumbu kacang :--kacang tanah (sdh d goreng)--siung bawang putih--buah cabe besar--siung bawang merah--kecap manis--garam--
Coto Makasar,"daging (sapi /kambing)--liter air cucian beras yg ke 3--batang serei, memarkan--lembar daun salam--lembar daun jeruk--kayu manis--Bumbu halus--butir kemiri--ketumbar--jinten--merica butiran--buah bawang merah--buah bawang putih--buah cabe merah besar buang bijinya--lengkuas muda--jahe--batang serei bagian putihnya--pala bubuk--saset masako sapi--Secukupnya garam, gula pasir--Bahan lainnya--kacang tanah--batang daun bawang, iris halus--Sambal--Bawang goreng--Jeruk nipis--"
#kitaberbagi,Daging sapi/kambing (potong kotak aga besar)--potong dadu Wortel--Daun salam--Daun jeruk--Sereh--Kecap manis--Bawang merah--Bawang putih--Merica--Ketumbar--Lengkuas--Asam--Gula merah--
Sate padang,Utk rebusan daging:--daging sapi--batang serai--ruas jempol geprek--lembar daun salam--Air bersih utk rebusan secukpnya--kotak santan kara uk 65ml--Bahan tumis:--siung bawang merah--siung bawang putih--buah cabe rawit merah (boleh skip)--buah cabe kriting--buah biji pala (ditumbuk halus)--ketumbar--jintan hitam--buah bunga lawang--lembar daun kunyit--lembar daun jeruk (buang tulangnya)--bumbu kare/bumbu kambing (boleh skip)--Bahan kuah:--Secukupnya daun bawang--buah asam kandis--tepung beras--Pelengkap:--Kerupuk--Bawang goreng--Ketupat--
Sate Goreng,"daging kambing/sapi/sayap ayam--btr bawang merah (1btr bawang bombay)--btr bawang putih--btr cabe rawit (selera aja)--gula merah--jahe--kecap manis--blueband--secukupnya Garam, gula, merica--"
Nasi Briyani Cinta,gram daging kambing--3.cup kecil Beras lokal--Bumbu -bumbu :--Jinten--buah Bawang bombay--siung Bawang putih--Jahe--buah Sereh--buah Tomat--biji Cabe merah--Kunyit bubuk--Kapulaga bubuk--Merica bubuk--butir Cengkeh bubuk--Bunga Lawang buah--Ketumbar bubuk--buah Kayu manis--secukupnya Air--Garam--Mentega--
Sate maranggi,daging kambing/sapi--secukupnya Daun pepaya--Tusuk sate secukupnya--Bumbuyg dihaluskan--siung Bawang putih--siung Bawang merah--secukupnya Ketumbar--secukupnya Merica--ruas ibu jari Lengkuas--ruas ibu jari Jahe--secukupnya Gula merah--secukupnya Air asam jawa--secukupnya Kecap manis--Untuk sambal--Cabe rawit secukupnya (sesuai selera)--cuka--buah tomat--secukupnya Kecap--
Sate Kuah Kacang a.k.a Sate Madura,daging sapi/kambing utuh (belum dicincang)--bumbu ungkep--siung bawang putih--ruas kecil kunyit--ketumbar--secukupnya garam--Air kelapa--bumbu panggang--sachet Madu Rasa (boleh pakai madu hutan kalau punya. hehe)--kecap manis--saos sambal (boleh lebih kalo suka pedas)--secukupnya penyedap rasa--secukupnya garam--bubuk bawang putih--bumbu kacang--kacang tanah--santan--ons gula merah--siung bawang putih--batang sereh--ruas lengkuas--lembar daun salam--lembar daun jeruk--secukupnya air--secukupnya Asam Jawa--secukupnya garam--secukupnya penyedap rasa--
Kalio Hati Bukittinggi,"hati--kelapa sedang--siung bawang merah--siung bawang putih--ketombar sendok bubuk,klo sy pki ketombar yg sdh di rendang--lengkuas, jahe--ons cabe merah--daun limau,,daun salam,,serai,,--buah pala--cengkeh--sendok bumbu kambing.--minyak goreng--garam--"
Sate Klathak Rumahan,gram daging kambing muda--Tusuk sate--Bumbu halus =--siung bawang putih--garam (secukupnya)--Minyak goreng--Bahan pelengkap =--lembar kobis Irisan--Buah tomat Irisan--siung bawang merah Irisan--Sesuai selera cabe rawit Irisan--Merica bubuk--
Krengsengan Daging,gram daging kambing--siung bawang merah--siung bawang putih--butir kemiri--buah cabe--garam--batang serai--daun salam--mrica bubuk--jahe--ketumbar bubuk--Minyak goreng--Kecap manis--
Daging teriyaki pedas,sesuai selera Daging kambing / sapi--Bumbu--bawang merah--bawang putih--Cabai hijau besar--cabai rawit hijau--bawang bombay uk sedang--ruas jahe--sachet saos teriyaki--sachet saos lada hitam--secukupnya Garam--secukupnya Kecap manis--secukupnya Minyak--secukupnya Air--
KRENGSENGAN DAGING SAPI LANGKAH #KitaBerbagi,daging sapi/kambing--secukupnya air--sedikit penyedap rasa--Secukupnya minyak untuk menumis--bks kecap bango kemasan sachet--merica (aku pake ladaku)--bumbu halus--siung bawang putih--siung bawang merah--cabe merah besar--cabe merah kecil--jahe--biji kemiri--
Oseng daging pedas manis,gram daging sapi/kambing--bumbu:--buah cabe rawit--buah bawang merah--buah bawang putih--buah tomat--seiris lengkuas--daun salam--secukupnya gula..garam...kecap dan penyedap--
Soto Betawi Sederhana #KitaBerbagi,"daging kambing (iga, jeroan/ daging)--1,liter air--Secukupnya Olive Oil--btg serai (memarkan)--lembar daun jeruk--lembar daun salam--Secukupnya Garam, Gula, Kaldu Jamur, Merica Halus--bks Santan Kara--susu cair (Plain)--siung bawang merah--siung bawang putih--buah cabai merah besar--jahe--kunyit--lengkuas--Pelengkap :--secukupnya Bawang Goreng--buah Acar Timun--batang Daun Bawang--buah Tomat--buah Jeruk Nipis--secukupnya Kecap--sesuai selera Emping--sesuai selera Sambal Cabai--"
Sate Maranggi ala Bunda Qillaa,daging kambing (pot kecil dadu)--bj tusuk sate--✔bumbu ulek--siung bawang putih--siung bawang merah--secukupnya garam--kecap manis--ketumbar--bj kemiri--jahe--lengkuas--✔untuk sambel--siung bawang merah (iris tipis)--tomat (iris kecil2)--cabe rawit ijo (iris kecil2)--secukupnya kecap manis--secukupnya garam--
Krengsengan Daging,gram daging kambing--siung bawang merah--siung bawang putih--buah cabai rawit--merica--buah kemiri--buah tomat--bungkus penyedap rasa--air panas--kecap manis--
Tongseng Daging,"daging sapi/kambing--secukupnya Kol , iris kecil--tomat merah, potong kecil--siung Bawang merah--siung Bawang putih--kemiri--ketumbar--merica/lada--secukupnya Kunyit--secukupnya Jahe--cabe merah--cabe rawit merah (opsional, sesuai selera)--lembar daun salam--lembar daun jeruk--btg sere geprek--secukupnya Kecap manis--secukupnya Garam--secukupnya Gula pasir--bks royco sapi--secukupnya Air--"
Daging Crispy #KitaBerbagi,Daging sapi / kambing buang lemaknya--Bawang Putih--secukupnya Garam--secukupnya merica bubuk--secukupnya Kaldu bubuk--Tepung Terigu--Tepung Beras--Telur--Minyak untuk menggoreng--Takaran masing-masing by feeling--
Sop tulangan,"tulangan sapi/kambing--siung bawang putih--ruas jahe--sendok teh mrica--sedikit pala--secukupnya garam, gula, royko rasa sapi--sedikit  kayu manis--buah cengkeh--buah bunga lawang--buah kapulaga--"
Sate Maranggi,"daging kambing--1,ketumbar bubur sangrai--Bumbu marinade :--gula merah--siung bawang merah--siung bawang putih--ruas jahe--ruas lengkuas--cuka--sari asam jawa--secukupnya Garam--Bungkus dengan daun pepaya sebelum diolah(membuat daging empuk)--Sambal :--buah cabe rawit merah--siung bawang merah--buah tomat potong dadu--Kecap manis--"
Satee ala maranggi,sesuai selera Daging kambing--Bumbuhalus*--7-siung Bawang merah--siung Bawang putih--Ketumbar--secukupnya Garam--Merica--sesuai selera Air asam jawa--secukupnya Gula merah--secukupnya Kecap manis--lembar Daun pepaya--potong Nanas--
Tongseng Bentuk Sop #KitaBerbagi,"bahan--gram daging kambing--buah wortel besar (potong bulat)--buah kol (sobek kasar)--buah labu siam (potong kotak besar)--batang seledri (potong kasar)--batang daum bawang (potong kasar)--bumbu halus--siung bawang merah besar--siung bawang putih besar--buah cabe merah--buah cabe rawit--butir kemiri--mrica butiran--sejimpit jintan--sejimpit ketumbar--1,kunyit--minyak utk menumis--bumbu lainnya--lembar daun jeruk--jahe geprek--lengkuas geprek--batang serai geprek--kecap manis--secukupnya  gula, garam, kaldu instan (optional)--"
Gule bening Non santan #kitaberbagi,daging kambing /tetelan--Bumbu halus--siung bawang merah--siung bawang putih--lada bubuk--Kapulaga--biji pala (saya separuh)--biji cabe merah--ketumbar--Sejumput jinten--ruas jari kunyit--ruas jari jahe--Penyedap rasa/gulgar--Pelengkap--butir bunga cengkeh--Sebatang kayu manis--tangkai Daun bawang pre (iris kasaer--lbr daun jeruk--
Nasi kebuli," margarin--gram bawang bombay--kayu manis--butir biji pala dan memarkan--butir cengkeh--butir kapulaga--gram daging kambing, potong- potong--air-- beras yang pulen, cuci kemudian tiriskan--santan--lmbr  daun pandan--"
Tongseng Daging Campur #KitaBerbagi,daging sapi--daging kambing--mangkuk kol yang sudah diiris--buah tomat--buah cabe merah--batang daun bawang--lembar daun salam--batang serai--buah gula merah--kecap manis--Garam--Gula pasir--Kaldu jamur--Bumbu halus (saya blender):--siung bawang merah--siung bawang putih--ruas jahe--ruas lengkuas--lembar daun jeruk--
Marak/ sop arab,"daging kambing--buah nanas,jus/parut--batang bawang pre,potong 1cm--buah tomat,iris jadi 4--bumbu gule/kari--bungkus kaldu(buatan sendiri)--tangkai seledri(aq gak pakai)--buah kapulaga--buah wortel,iris sesuai selera(aq lupa beli😀)--buah kentang,iris sesuai selera--buah bawang bombay,iris tipis--siung bawang putih--buah kemiri--ruas kunir--Pelengkap:--Bawang goreng--"
Pindang tulang pedas,"tulang dan rusuk kambing--jerohan kambing(dikasi gajih dikit ya)--Bumbu iris:--genggam lengkuas--ruas jahe--ruas kunyit--genggam cabai kecil,--buah cabai keriting--buah tomat--merica bubuk--sedikit Penyedap rasa--secukupnya  Garam--Sejumput Bawang goreng--"
Dendeng Ragi ebi #kitaberbagi,"Daging kambing--(Iris, sayat2, kemdian presto atau rebus hgga empuk kmdn geprek)--butir kelapa (parut)--ebi (cuci bersih)--Bumbu halus--siung bawang merah--siung bawang putih--biji cabe merah--ketumbar--Sejumput jinten--lada bubuk--Daun jeruk (carik2)--Gulgar/penyedap rasa--"
Daging masak barbeque#Kitaberbagi,gram daging kambing/sapi--lembar daun salam--lembar daun jeruk--ruas lengkuas--ruas jahe--sereh geprek--sejumput garam--buah bawang bombay iris tipis--cabe merah potong panjang--saos barbeque--kecap manis--kecap asin--saos cabe--kaldu bubuk--lada bubuk--siung bawang merah iris tipis--lembar daun jeruk iris panjang--batang daun bawang iris tipis--air--
Daging Kuah Pedas Manis #MariBerbagi,daging (sapi/kambing)--tahu putih--siung Bawang merah--siung bawang putih--siung bawang bombay sedang--biji cabe kriting--Trasi--Gula batok/kelapa--Garam--Lada bubuk--Kecap--Minyak Goreng--
Tongseng nampol#kitaberbagi,daging kambing--ruas jari lengkuas geprak--batang sereh ambil putihnya lalu digeprak--lembar daun jeruk--buah tomat ukuran besar potong dadu--batang bawang prai di rajang--buah bawang bombay--cabe rawit belah ujung--siung bawang merah--siung bawang putih--buah cabe merah keriting--buah kemiri sangrai--ruas kunyit sangrai--ruas jahe sangrai--merica--ketumbar halus--bungkus santan kara--kecap--
Dendeng Ragi khas banyuwangi#KitaBerbagi,Daging sapi/kambing--kelapa parut--sendok makan kanji--Air--ruas jahe--bungkul kecil bawang putih--ruas kunyit--Secukupnya ketumbar--Secukupnya garam--Sesuai selera cabai/merica bubuk--Secukupnya gula merah--lembar daun jeruk purut--
Lapis daging bumbu kecap #kitaberbagi,"daging sapi/kambing, potong-potong--lembar daun salam--lembar daun jeruk--laos geprek--kecap manis--☀bumbu halus--siung bawang putih--siung bawang merah--kemiri sangrai--pala bubuk--merica--secukupnya Gula, garam, dan kaldu bubuk--"
Sambal Goreng daging Kecap ala Dapur Fitri #Kitaberbagi,"Daging Kambing muda--butir Bawang bombay, iris--siung Bawang putih, iris--butir Bawang merah, iris--Bumbu masakan padang--sachet Kaldu--Kecap manis--Lada putih bubuk--Air jeruk nipis--Minyak goreng--Margarine--"
Sate bakar,Daging kambing--Nanas--Tusuk sate--Kecap--Bawang merah--Tomat--Cabe rawit--
Daging qurban bumbu pedas #kitaberbagi,Daging qurban (saya jeroan sapi & daging kambing)--siung bawang putih--siung bawang merah--sesuai selera Cabai rawit merah--ruas jahe--ruas kunyit--buah tomat--merica--ketumbar--secukupnya Garam dan gula merah--Secukupnya Kecap manis--lembar daun salam--secukupnya Minyak untuk menumis--secukupnya Air panas--
Nasi Kebuli Rumahan #KitaBerbagi,beras cuci dan tiriskan--iga kambing--bumbu halus unuk nasi:--siung bawang merah--siung bawang putih--ibu jari jahe--garam masala--bubuk kari--margarin untuk menumis--secukupnya air kaldu kambing--Bahan utuhan:--buah cengkeh--buah kapulaga--buah bunga pekak--batang kayu manis--Bahan pelengkap:--Acar timun--Emping goreng--Bawang goreng--
Nasi Kebuli #kitaberbagi,"beras (me : basmati) cuci bersih, rendam 1jam--daging kambing (me : 1kg) potong dadu--bawang bombay besar, iris halus--ltr Santan/Susu cair (me : diamond milk full cream)--air--minyak goreng untuk menumis--Bahan Rempah :--batang serai, memarkan--lbr daun jeruk--lbr daun salam--batang kayu manis--biji cengkih--biji kapulaga--biji bunga lawang--bubuk kari--bubuk jintan (me : jintan butiran dihaluskan)--bubuk ketumbar (me : 1.ketumbar butiran dihaluskan)--bubuk pala (me : pala dibelah 4)--bubuk lada--siung bawang putih--butir bawang merah--jahe--Bumbu Pelengkap :--Secukupnya garam--Secukupnya penyedap rasa (skip)--kaldu sapi bubuk (skip)--Tambahan dari saya :--kismis (rendam air hangat)--kefir / yogurt / saus tomat botolan--Bahan Acar :--buah timun (buang bagian tengahnya) potong dadu--buah wortel, potong dadu--buah nanas (kalau besar pakai aja)--buah cabai merah, potong serong--butir bawang merah, potong dadu--saus tomat--saus sambal--palm sugar atau gula putih--Secukupnya Bubuk cabai--Sesuai selera Cuka masak--"
Soto Betawi #KitaBerbagi,"daging kambing + tulang iga muda--susu tawar cair--lt air--kayu manis--bumbu--siung bawang putih--siung bawang merah--butir pala--merica--ketumbar--kemiri--buah bunga lawang--kayu manis--buah cengkih--butir kapulaga--lbr daun salam--lembar daun jeruk purut--laos--jahe--btg serai--minyak untuk menumis--secukupnya gula, garam, kaldu jamur--pelengkap--acar mentimun--emping goreng(saya skip)--kentang goreng (saya skip)--tomat--bawang goreng--daun bawang--sambal (cabai di rebus kemudian haluskan dengan sejumput garam)--jeruk nipis--"
#KitaBerbagi (empal gentong Cirebon),"daging kambing, rebus sampai empuk--Bumbu--ibu jari lengkuas--ibu jari jahe--ibu jari kunyit--ketumbar--btr bawang merah--siung bawang putih--btr kemiri--lembar Daun salam--batang Sereh geprek--Bks bumbu empal--ikat Daun kucai untuk taburan--secukupnya Bawang goreng untuk taburan--sesuai selera Gula--secukupnya Garam--Santan kental--"
Sate Goreng #kitaberbagi,"1,daging sapi & kambing--buah jeruk nipis ukuran besar, ambil airnya--buah bawang bombay, iris--secukupnya Daun selada--secukupnya Lada hitam--🍥 Bumbu rendaman :--siung bawang merah, uleg dg sedikit garam--kecap bango--lada putih bubuk (sachet)--ketumbar bubuk (sachet)--minyak goreng--secukupnya Kaldu jamur--🍰 Sambal Kecap :--buah cabe rawit hijau, iaris--siung bawang merah, iris--buah tomat merah, potong dadu--lada bubuk--sachet kecil kecap Lele--secukupnya Kaldu jamur--"
Sate Campur Dadakan Super Simpel #KitaBerbagi,daging sapi+kambing (kirasegituan lah yaak)--siung bawang putih--siung bawang merah--merica--kecap manis(kebetulan yg ada kecap sedap)--Secukupnya air--
Sate Embek Madu Tj Joybee by: Erni Hartanti.Amd😄😍😘,"Secukupnya Daging Embek(Kambing)potong kotak sesuai selera--tusuk sate--Bumbu;--bks Larasa Sasa bumbu ungkep Ayam goreng Kuning--Kecap Manis sedaap--Madu Tj Joybee--Olesan;--1,Blueband--"
Sate barokah saus kacang,gram daging kambing--gram kacang tanah(goreng)--secukupnya bawang putih--secukupnya bawang merah--butir Kemiri goreng--sesuai selera Cabe keriting--secukupnya Gula&garam merah--secukupnya Minyak--Jeruk limo--Kecap--
Sate Maranggi Simple #KitaBerbagi,gram daging sapi/kambing--bulat gula merah--kunyit--jahe--ketumbar--air asam jawa--secukupnya garam & penyedap--
Daging goreng asam manis simple #KitaBerbagi,daging kambing--siung bawang putih--buah tomat--buah cabai rawit merah--Pelengkap lain :--secukupnya Saos sambal--secukupnya Kecap--sesuai selera Gula putih--secukupnya Garam--lembar Salam dan sereh--
Rendang simpel#kitaberbagi,"danging,kambing/sapi--100-santan kental dr 1/2-btr kelapa--bumbu halus:👇--siung bawang merah--siung bawang putih--btr kemiri--cabe merah keriting--cabe merah besar--cabe rawit merah--jahe--ruas ibu jari pala--lengkuas,geprek--lbr daun salam--kayu manis--secukupnya garam--secukupnya kecap manis--secukupnya gula pasir--"
Nasi Kebuli #KitaBerbagi,"liter beras cuci bersih--daging kambing potong sesuai selera--minyak samin atau mentega cair--Secukupnya air--butir bawang merah--siung bawang putih--1,lada bubuk--ketumbar bubuk--jintan bubuk--Bumbu Lain :--butir kecil bawang bombay cincang--butir pala memarkan--kayu manis--biji pekak--cengkih--butir kapulaga memarkan--batang serai memarkan--secukupnya garam dan gula--Pelengkap :--Bawang goreng--Cabe merah goreng--Acar nenas--Kerupuk udang--"
Sate Goreng Pedas #kitaberbagi,Daging kambing  campur sedikit lemak--buah Cabe rawit merah--buah Cabe rawit hijau--buah Tomat--buah Bawang merah--Tusuk sate--Kecap manis (campuran daging ketika dgoreng)--Secukupnya Kecap manis untuk sambal kecap--minyak goreng--
Tongseng qurban,g daging sapi/ kambing--btg Serai--sdok makan Kecap--sndok teh Merica--Secukupnya Garam--secukupnya Penyedap--sendok makan Gula--butir Kelapa  peras sampai kurang lebih 1200ml. Liter--butir kemiri sangrai--sndok teh Ketmbar kira  sangrai juga.--Kunyit krg lbih. bakar (biar rasanya lbih dapat)--Jahe--biji Bawang putih--butir Bawang meqrh  q pake yang bawang jawa--biji Cabe merah  biar warna nya menarik--
Sate Rasa Original #KitaBerbagi 🍢🍡,gram daging kambing segar--margarin--sambel kecap--tusuk sate--
Rendang Endess #kitaberbagi,Daging (sapi/kambing) (rebus dulu kurleb 30mnt)--santen kara--ruas jari kunyit--ruas jari jahe--ruas jari Lengkuas--bawang merah--bawang putih--garam--gula pasir--cabe keriting merah--sachet bumbu rendang instan--helai daun salam--
Tongseng Kuah,"daging kambing segar, dipotong dadu--Santan--Air--ruas Laos--lembar Daun salam--batang Sereh--buah Cabe rawit  potong bulat--siung Bawang merah--siung Bawang putih--ruas jari Kunyit--ruas jari Jahe--secukupnya Ketumbar--secukupnya Lada--secukupnya Kemiri--"
Empal Daging Spesial #kitaberbagi,gram daging sapi (bisa juga diganti kambing)--siung bawang merah--siung bawang putih--sendok makan ketumbar--ruas kunyit--ruas jahe--butir kemiri--lembar Daun salam--Secukupnya Garam--Secukupnya Gula merah--sedikit Penyedap rasa--secukupnya Air--
Nasi Goreng Daging Se'i (Daging Asap khas Kupang NTT) 😋😋,"1,cup Nasi  masak lalu dinginkan--potong Daging Se'i  bagian (Atau daging kambing juga bisa)--butir Telur--buah Cabe Merah besar--siung Bawang merah  bawang putih siung--Blue band--buah Cabe rawit--buah Tomat--Secukupnya garam, merica, lada hitam, dan ketumbar--"
#kitaberbagi steak mudah,daging kambing--ruas jahe (memarkan)--sereh--lbr daun jeruk--lbr daun salam--siung bawang merah--siung bawang putih--cabe merah--tomat--botol kecil kecap manis--saset saos sambal--secukupnya garam--gula pasir--tepung maizena--wortel potong sesuai selera--buncis potong sesuai selera--kentang potong sesuai selera--
Sate krengseng #kitaberbagi,"daging kambing--(Daging dipotong, atau d sayatkemudian bngkus dg daun pepaya)--(Masukkan ke kulkas, smbil kita membuat bumbu)--Bumbu halus--siung bawang merah--siung bawang putih--jinten--ketumbar bubuk--bubuk kunyit--ruas lengkuas--cabe bubuk--Bumbu pelengkap--kecap bang*--btg sere (geprek)--lbr daun jeruk (sobek2)--bungkul bawang bombay iris kasar--Penyedap rasa/gulgar--"
Nasi Mandhi (Mandhi Lahm) #KitaBerbagi,"Bahan A:--1,daging kambing--air--lbr daun salam--btg kayu manis--ruas jahe,geprek--garam masala--Bahan B(Bumbu Daging Goreng):--1,asam jawa--air--Garam--Minyak--Mentega--Bahan C(Nasi Mandhi):--beras basmati (rendam 1jam)--bawang bombay besar, iris--siung bawang putih, geprek--btg kayu manis--cengkeh--kapulaga arab--bungan pekak(lawang)--pala utuh, geprek--jintan bubuk--garam masala--tomat potong sesuai selera--air kaldu (dari bahan A)--Garam, Merica--Minyak--bubuk kunyit+air matang, larutkan--Bahan Sambal Tomat:--cabe rawit setan--cabe merah keriting--tomat--air jeruk lemon--Garam, Gula--Pelengkap:--Kismis (jika suka)--Bawang goreng--"
Mandhi briyani,I liter beras basmati--ons daging kambing muda--sendok minyak samin--sendok makan Bumbu nasi mandhi--Bahan pelengkap--butir Kapulaga--butir Cengkeh--cm Kayu manis.2--air--Taburan bawang goreng--
Sate Padang,"1. Bahan-bahan  :--½ . daging sapi--untuk merebus daging :--lembar daun salam--ruas lengkuas geprek--2-liter air--2. Bahan pelengkap untuk tumisan:--lembar daun jeruk buang tulang daunya--batang sereh geprek & simpulkan--lembar daun kunyit sobek& simpulkan--lembar daun salam--3. Bumbu Halus :--siung bawang merah--siung bawang putih--Cabe giling halus(sesuai selera), kalau saya suka pedas--ruas jahe--ruas besar lengkuas--ruas kunyit--bubuk kari/Pemasak Kambing yg wanginya 👌👍)--butir pala--ketumbar--jinten--lada--bunga lawang--butir kapulaga (boleh di skip)--4. Bahan Tambahan lainnya untuk kuah :--biji asam kandis--tepung beras--"
Sate Goreng,"Bahan Sate:--daging sapi (bisa pakai kambing)--siung bawang merah--butir gula merah--ketumbar--garam--merica--kecap manis--minyak--Sambal Kecap:--buah cabai rawit, iris tipis--siung bawang merah, iris tipis--buah tomat, potong dadu--kecap manis--"
Sate daging,"Secukupnya daging sapi/ kambing--Secukupnya kecap--Bawang merah--Cabe--Jeruk lemon--Ketumbar--Bawang putih--Nanas--Tusukan sate--Arang--Kacang tanah goreng diblender halus/kasar,sesuai selera--"
Nasi Kebuli Ayam,Bahan untuk-- ayam/kambing--siung Bawang merah--siung Bawang putih--buah Bombay kecil--biji Cengkeh--ruas jari jahe lalu diparut--secukupnya Garam--buah Kayu manis  dikupas lagi ambil aja--biji Kapulaga--buah sereh dan digeprek--lembar daun pandan--tangkai Daun koro belek--munjung bumbu kebuli bubuk--bgks Santan--
Kikil balado cabai hijau,bungkus kikil sapi--Bungkus Kikil kambing--buah Cabai hijau--secukupnya Cabai rawit dan merah--siung Bawang putih--siung Bawang merah--secukupnya Minyak--helai Daun jeruk--sedikit Kecap manis--Masako--secukupnya Garam--secukupnya Air--
