Title,Ingredients
Tongseng kambing,Bahan-daging kambing kol buah tomat Bumbu-cabe rawit bawang merah bawang putih kemiri lada bubuk bks kecap bango 
Sate Kambing ala Eyang Putri,daging kambing gula jawa ketumbar siung bawang putih secukupnya kecap 
Tongseng Kambing,"daging kambing ( sudah direbus sampai empuk) tomat besar buang biji potong dadu lembar kol, iris kasar btg daun bawang iris halus rawit merah iris tipis bumbu kari bubuk kaldu bubuk santan kecap manis lada bubuk secukupnya garam bawang goreng cabe merah keriting cabe rawit merah bawang merah siung bawang putih btr kemiri ruas jahe kunyit btg sere memarkan daun jeruk minyak untuk menumis "
Gulai Kambing,"daging kambing (campur ada tulangnya, ada lemaknya) santan kental kara secukupnya air serai (ambil putihnya dan geprek) lembar daun jeruk buah cengkeh buah kapulaga buah kayumanis siung bawang merah (haluskan) siung bawang putih (haluskan) jahe (haluskan) kunyit (haluskan) cabe merah keriting halus ketumbar bubuk lada bubuk secukupnya garam secukupnya micin jamur (totole) "
Sop kambing,"(daging kambing gr, tulang iga kambing) cuci bersih, direbus hingga empuk. kentang, kupas, potong _potong. daun kol, batang wortel, kupas, potong tebel. daun bawang dan sledri, potong ruas jari. buah bawang bombay, iris. siung bawang putih,cincang . siung bawang merah, iris tipis. lada bubuk kaldu bubuk secukupnya garam sedikit pala, geprek. buah cengkeh potong kayu manis buah kapulaga buah tomat, potong jadi sempat. "
Oseng kambing,daging kambing siung bawang bombai merica bubuk garam siung bawang putih bumbu kari bubuk ketumbar minyak untuk menggoreng 
Tongseng kambing,"daging kambing potong kecil (rendam dg kecap manis,garam,lada) siung bawang merah,rajang siung bawang putih,rajang jempol jahe,memarkan serai,memarkan daun jeruk cabai merah siung bawang merah ruas jari kunyit,bakar siung bawang putih santan kental (sy pke kara pak yg kecil) bubuk kari secukupnya garam,gula,lada,kecap bawang bombay iris memanjang "
Kari Kambing (praktis),daging kambing (bisa daging sapi) buah cabe merah buah cabe rawit siung bawang merah siung bawang putih ruas jempol jahe sachet bumbu curry Indofood santan kental buah kentang royco rasa sapi garam secukupnya minyak goreng (untuk menumis bumbu) secukupnya air (untuk merebus daging kambing) 
Gulai kambing,"daging & iga kambing ltr santan (santan kental, ltr santan encer) pala btr cengkeh kayu manis kapulaga minyak goreng btr bawang putih btr bawang merah jahe kunyit secukupnya Garam Secukupnya cabai merah keriting "
Kari kambing dan roti jala,daging kambing / sapi (boleh bagian mana aja sesuai selera) air santan dari butir kelapa tangkai daun kari (salam koja) butir kapulaga butir cengkeh butir biji pala buah bunga pekak kayu manis bumbu yang dihaluskan cabe merah / sesuai selera butir bawang putih butir bawang merah butir kemiri jahe kunyit adas manis jinten ketumbar garam dan gula minyak untuk menumis roti jala terigu butir telur air 
sop kambing,iga kambing (saya tambahin tetelan tulang muda)rebus buah wortel potong bulat batang seledri batang daun bawang (potong cm) buah cengkeh secukupnya garam secukupnya penyedap secukupnya minyak goreng secukupnya air buah bawang putih lada bulat biji pala 
Tumis D.Kambing Teriyaki,daging kambing air siung bawang merah siung bawang putih lengkuas secukupnya garam secukupnya gula daun bawang bungkus saori teriyaki kecap manis. 
Becek Kambing,"daging kambing tulang bks santan instan kemasan air (disesuaikan) batang serai (memarkan) daun jeruk kunyit bubuk ketumbar bubuk bawang putih bubuk buah nanas uk kecil (parut) btr cabe merah btr cabe rawit siung bawang putih siung bawang merah ketumbar (sangrai dahulu) kencur jahe laos kunyit jinten daun jeruk Pala dan Mesoyi (sedikit saja, jangan dihaluskan) Garam dan penyedap (disesuaikan) Minyak untuk menumis Irisan daun bawang (untuk taburan) "
Sate kambing,"daging kambing siung bawang putih btr kemiri gula merah ketumbar bawang merah Cabe Tomat Kecap nanas, blender secukupnya Garam "
NASI GORENG KAMBING BUMBU ULEKAN,piring Nasi gram Daging Kambing butir telur siung bawang merah siung bawang putih buah cabe merah ♨ buah cabe rawit ♨ Kecap (bebas merek apa aja) merica (bisa pake ladaku cuma di warung) garam bungkus royko Rp. buah tomat yang besar 
Sate Kambing Empuk,"gram daging kambing gram nanas, parut secukupnya tusuk sate bumbu rendaman (haluskan)siung bawang putih gram bawang merah ketumbar butiran butir kemiri gula merah secukupnya garam sambal kecap buah cabe rawit merah, potong- potong secukupnya kecap manis buah bawang merah, iris-iris secukupnya mentimun secukupnya tomat secukupnya kol iris "
Nasgor Kambing,nasi putih daging kambing rebus biji cabe iris tipis secukupnya garam dan mrica saus tiram kecap manis kecap asin siung bawang putih cincang halus batang daun bawah iris tipis minyak untuk menumis 
Tongseng Kambing,"daging kambing,potong"" sesuai selera lembar daun bwg buah tomat hijau siung bwg merah secukupnya kol cabe rawit merah siung bwg merah siung bwg putih ketumbar ruas kunyit,kupas dan bakar dulu ruas jahe butir kemiri,sangrai secukupnya Gula dan garam lembar daun salam btg sereh ruas lengkuas "
Empal kambing pedas,gram daging kambing muda air untuk merebus daging kambing muda batang daun serei . geprek lembar daun jeruk lembar daun salam secukupnya minyak utk menumis siung bawang merah siung bawang putih buah cabe rawit buah cabe merah besar secukupnya ketumbar garam minyak untuk mwnggoreng 
Sop Kambing Pemula,"iga kambing (ga ana timbang jdi jumlah kiraaja) jahe butir tomat uk sedang garam btr bawang merah btr bawang putih (bisa dtambah btr jika suka) cabe merah keriting merica jahe dibakar kayu manis btr cengkeh (yg suka kapulaga bisa ditambahkan) butir pala jahe bakar sebentar garam gula butir tomat (atau butir tomat asam matang) btg daun bawang iris (ana ga pke pas kehabisan) batang seledri iris (ana ga pke pas kehabisan) bawang merah & putih goreng buah cabe rawit wortel, kentang, kapri/kacang polong (optional/kebetulan pas tdk punya persediaan jadi sop nya tanpa sayur) "
sate kambing manis gurih pedes,daging kambing potong hati gajih kambing buah tomat siung bawang merah buah cabe rawit kecap manis blue band merica bubuk arang tusukan sate nanas parut 
Tumis Jeroan Kambing,gram jeroan kambing siung bawang putih buah cabe rawit merah secukupnya daun bawang secukupnya garam merica kecap 
Kambing lada hitam homemade,lembar daun pepaya gram daging kambing air utk merebus siung bawang putih cincang halus buah bawang bombay cincang kassr memanjang buah cabe merah besar cincang kasar secukupnya kecap manis kecap inggris kaldu bubuk garam lada hitam minyak goreng utk menumis 
tongseng kambing natural,gram daging kambing gram tulang buah cabe rawit iris serong butir bawang merah iris tipis siung bawang putih iris tipis lembar kol iris tipis buah tomat potong bagian secukupnya kecap manis secukupnya saus tiram secukupnya saus raja rasa 
Sate Kambing Bumbu Rendang,daging kambing bungkus bumbu jadi rendang kecap serundeng bawang goreng blueband secukupnya garam secukupnya lada hitam 
Nasi Goreng Kambing Setan,piring nasi putih siung bawang merah siung bawang putih buah cabai merah besar daging kambing/sapi yg sudah direbus buah cabai rawit merah secukupnya merica bubuk dan kunyit bubuk trasi sachet ukuran kecil minyak goreng secukupnya untuk menumis secukupnya saus tiram dan kecap secukupnya garam 
Bakwan Tetelan Daging Kambing Praktis,gram tetelan daging kambing yang sudah direbus. gram tepung bakwan siap pakai. lembar daun jeruk purut. gelas air matang minyak goreng 
Sate kambing sederhana,"daging kambing buah nanas parut air jahe minyak wijen dan garam kacang sangrai tanpa kulit ari blok gula merah tabung daun jeruk siung bawang putih cabe rawit sangrai gula pasir garam lontong / ketupat, bawang goreng, kecap manis "
Gule Kambing,Daging & Iga Kambing Air Air bks Kara Minyak Goreng Daun Jeruk btg Serai di geprek Lengkuas di geprek Jahe di geprek Kayu Manis bj Cengkih bj Kapulaga Garam (test rasa) *Taburan; Bawang Goreng *Bumbu Halus; siung Bawang Putih siung Bawang Merah bj Cabe Merah buang bijinya Ketumbar Jintan bj Pala yang kecil Kunyit btr Kemiri 
Spaghetii Kambing Masak Habang,"Daging kambing bj Kelapa tua ambil santan kentalnya,direbus smp sisa kental & berminyak biji Bawang. merah siung Bawang putih buah cabe merah segar buah Cabe kering Banjar bj Kapulaga biji Cengkeh biji Pala merica Jinten Adas manis Ketumbar ruas Kunyit ruas jari Jahe ruas Kayu manis minyak sayur untuk menumis Cuka buah Ketimun biji wortel kecil saja Gula pasir Garam Masako untuk penyedap gram Spaghetii "
Sop Kaki Kambing,"gram paha/ kaki kambing jahe, memarkan nanas potong iris kayu manis minyak goreng butir cengkeh butir kapulaga butir biji pala, di parud butir tomat, potong dadu cm butir daun bawang, potong cm bawang goreng batang seledri iris halus Bumbu Halus butir bawang putih siung bawang merah merica butir kemiri "
Abon daging Kambing,Daging kambing yang di potong melawan serat lalu di rendam dengan daun pepaya dan air jeruk nipis buah selama menit angkat cuci buah kelapa di peras dengan air kelapanya air untuk merebus daging sendok makan minyak goreng unt menumis bumbu bawang merah goreng Sendok makan ketumbar kunyit di bakar dulu sendok makanair asam sendok makan air jeruk nipis lembar daun salam buah cabe merah di buang isinya sendok makan gula pasir sendok makan garam sesuai selera buah gula merah bulat kecil sendok makan kaldu sapi 
Telor mix cincang kambing,btr telor ayam batang daun bawang iris halus daging kambing cincang bubuk kari penyedap garam terigu air siung bawang putih uk sedang cincang kecilatw bawang putih bubuk lada bubuk minyak goreng untuk goreng telor dan untuk menumis daging cincang 
Ayam Santan Bumbu Rempah (bisa diganti daging sapi/kambing),"Ayam, bisa diganti daging Sapi atau Kambing gelas santan -gelas air kaldu siung bawang merah siung bawang putih buah cabe rawit lengkuas jahe kunyit kencur batang serai tumbar butir kemiri lembar daun salam lembar daun jeruk "
Nasi goreng kunyit topping goreng kambing,piring nasi putih grm daging kambing campur lemak potong kecil-kecil goreng sampai empuk dan matang minyak wijen minyak zaitun untuk menumis bubuk penyedap ruas kunyit bakar siung bawang putih siung bawang merah btr kemiri sangrai jinten bubuk kayu manis garam lada utuh 
Rabeg kambing khas banten,"daging kambing campur dengan jeroan dan tulang bawang merah bawang putih kemiri jinten butir kapulaga btr cengkeh kelabet ruas kayu manis cabe merah ruas kunyit lembar salam batang sereh secukupnya Kecap, garam dan gula "
SOP Kambing,daging kambing secukupnya garam buah bawang Bombay cincang siung bawang putih cincang ginger paste buah bunga lawang/ star anise buah cengkeh kayu manis gula pasir buah kentang potong dadu buah wortel potong kecil tangkai daun bawang tangkai seledri air secukupnya minyak untuk menumis 
Kambing bakar kilat,daging kambing kecap manis saos BBQ secukupnya garam garlic paste ginger paste ketumbar bubuk jinten bubuk kunyit bubuk cabe bubuk oven bag ( plastik khusus utk oven) secukupnya lalapan 
Tongseng Kambing Khas Solo,"daging kambing, cuci dengan air panas, potong dadu buah kol, iris kasar buah tomat, buang biji, potong kotak buah cabe merah, buang biji, iris batang serai, memarkan lembar daun jeruk, buang tulangnya kecap manis gula secukupnya Garam air siung bawang merah siung bawang putih garam kunyit jinten buah cabe rawit (atau sesuai selera) "
Nasi Goreng Kambing,piring nasi putih daging kambing (saya pake daging matang dari tusuk sate kambing) lembar daun salam batang serai kayu manis secukupnya minyak goreng (resep asli pake minyak samin) secukupnya kecap manis secukupnya garam siung bawang merah siung bawang putih buah cabe merah buah cabe rawit ketumbar bubuk jinten kunyit biji cengkeh biji kapulaga 
Kerecek Kambing Qurban,daging kambing/jeroan minyak goreng garam merica bubuk air putih gula asam jawa buah tomat siung bawang putih siung bawang merah buah cabai besar jahe lembar daun salam kecap manis 
Sup Iga Kambing,"gram iga kambing buah kentang, kupas potong-potong air (untuk blansir, sisanya untuk membuat sup) buah bawang bombai, belah dua iris halus siung bawang putih, memarkan, cincang halus jahe, iris halus butir cengkeh kayu manis buah bunga pekak buah kapulaga pala bubuk merica bubuk ketumbar bubuk buah tomat, potong-potong batang daun bawang, iris halus secukupnya Garam margarin, untuk menumis "
Tongseng kambing,"santan cair gram daging kambing, potong-potong buah cengkeh lembar kol, iris kasar (atau sesuai selera) buah tomat, potong -potong batang serai, memarkan lembar daun jeruk, buang tulang daunnya lengkuas, memarkan merica bubuk buah kapulaga secukupnya minyak untuk menumis secukupnya kecap manis bawang merah, haluskan siung bawang putih, haluskan kunyit bubuk butir kemiri, sangrai haluskan ketumbar bubuk jintan bubuk batang daun bawang (tambahan dari saya) "
Gulai Iga Kambing Presto Bumbu Pawon,"iga kambing,siram dg air panas,presto menit lembar daun salam batang serai,digeprak butir cengkeh ruas lengkuas batang kayu manis santan cair santan kental instan gula pasir garam siung bawang merah siung bawang putih butir kemiri jahe ketumbar merica kunyit bubuk bawang goreng untuk taburan "
Kambing Kecap Manis Lada Hitam,gram Daging Kambing rebus lama irirs iris sesuai selera seikat bunga bawang seikat daun seledry Bawang bombay siung bawang putih siung bawang merah ruas lengkuas ruas kunyit jinten ketumbar halus merica hitam halus buah tomat buah wortel seiris gula merah secukupnya garam dapur kecap manis cabe rawit 
Sate kambing empuk,daging kambing (potong) nanas parut (agar daging kambing empuk) kacang tanah (dhaluskan yg benerhalus bgt) kecap manis cabe merah (iris kecil) bawang merah (iris kecil) tomat (iris kasar) Secukupnya kecap manis 
Tengkleng balung kambing,Tulang iga kambing bungkus Bumbu gulai instan Air matang lembar Daun salam batang Serai (bagian putih dimemarkan) Laos (dimemarkan) lembar Daun jeruk Jahe (dimemarkan) secukupnya Kecap sesuai selera Cabe rawit Bumbu halus siung Bawang putih siung Bawang merah Kunyit bakar Ketumbar Merica butir Kemiri sangrai secukupnya Garam secukupnya Gula 
gulai Kambing,buah tulang iga kambing daging kambing butir santan kenal/kelapa parut secukupnya garam secukupnya penyedap rasa daging biji lombok merah segar/lomok merah kering (yang sudah direndam air panas lombok keringnya) siung bawang putih siung bawang merah secukupnya merica ruas kecil jahe ruas kecil kunyit ruas kecil lengkuas potong kecil kiraair secukupnya minyak untuk menumis bumbu nanas untuk mengempukkan daging 
Kambing bumbu tomato,small bawang bombay/ onion siung bawang putih/ garlic cinamon cardamom/kapulaga bay leave big tomato daging kambing/lamb secukupnya garam coriander powder/ ketumbar cumin/jinten secukupnya chili powder/ cabe -jahe/ ginger paste secukupnya air secukupnya oil 
paha kambing panggang,buah kurleb paha kambing buah wortel buah kentang lembar daun salam siung bawang putih jangan dikupas secukupnya daun basil segar untuk garnish Bahan perendam kecap manis lada bubuk daun basil kering garam 
Cous cous kambing,"gram Daging Kambing buah Wortel buah Zucchine gram Labu kuning ( kurang lebih sama dengan kuantitas wortel) Secukupnya Kol buah yg besar Bawang bombay atau buah Bawang putih Secukupnya Kunyit Secukupnya Jinten Secukupnya ketumbar Secukupnya Saus tomat (botolan) Secukupnya Harissa kaleng Ceci Secukupnya Kaldu bubuk Secukupnya Garam Secukupnya Gula Secukupnya Air, utk merebus dan memasak couscous Secukupnya Olive oil gelas Couscous "
Gulai (Iga) Kambing asli Porong Sidoarjo,"Iga (grigik), Balungan Kambing kotak Santan Kara sesuai selera Kecap Bango Bumbu Bumbu siung Bawang Merah bonggol Bawang Putih buah Lombok Merah, buang isinya buah Kemiri sendok makan Ketumbar sendok teh Jintan sedikit jika suka Merica buah Pala - Nutmeg stik kayu manis kulit tipis - cinnamon, patahin -biji cengkeh biji kecil kardamon ruas jari jahe ruas jari lengkuas (dari jahe) biji sedang kunyit lembar Sereh, daun Jeruk, daun Salam ( masing) Pelengkap Bawang Goreng, Sambel Kecap, Jeruk Nipis "
Tumis Terong Tahu Sate Kambing,tusuk sate kambing kotak tahu putih buah Terong lembar daun kol tua buah tomat siung bawang putih siung Bawang merah sesuai selera cabai secukupnya loncang secukupnya garam secukupnya gula secukupnya minyak air 
Sate Kambing Empuk dan Meresap Bumbunya,am daging kambing buah bawang merah siung bawang putih ketumbar butir kemiri /buah gula jawa batang asam jawa seukuran jempol jahe digeprek lembar daun jeruk /garam kecap manis minyak goreng 
TONGSENG KAMBING,Daging kambing muda butir Bawang merah siung Bawang putih Merica bubuk biji Cabe rawit buah Tomat hijau secukupnya Kol Bumbu inti kuning/gule secukupnya Garam secukupnya Gula sesuai selera Kecap Minyak goreng Air 
Lamm Mit Kardamom - Kambing Kuah Kapulaga,Bahan A yang dihaluskan sendok makan Kapulaga hijau sendok teh Merica sendok teh Black pepper Bahan B yang dihaluskan ruas Kunyit sendok teh Ketumbar buah Cabe rawit (saya rajang kasar) Bahan Sup Daging kambing potong sesuai selera cuci air panas butir Bombay potong dadu buah Tomat potong dadu buah Wortel potong sesuai selera buah Kentang potong jadi cangkir juz nanas (bisa diabaikan) Yoghurt tawar air kaldu/ air biasa secukupnya Minyak untuk menumis secukupnya Gula secukupnya Garam 
Pindang Asem Daging Kambing,daging kambing butir bawang merah butir bawang putih ruas jahe sendok makan ketumbar sendok teh lada secukupnya cabe keriting ruas lengkuas sendok makan asem jawa batang sereh lembar daun salam ruas kunyit secukupnya gula secukupnya garam secukupnya minyak secukupnya Air 
"""Roti Kambing""","Bahan Roti butir Kuning telur gram Tepung terigu sendok teh Garam sendok makan Minyak goreng Air hangat Bahan Kari Kambing gram Daging kambing, potong buah Pekak/bunga lawang buah Cengkih buah Kapulaga Kayu manis,Santan sendok teh Garam sendok teh Gula pasir Bumbu halus buah Cabe merah butir Bawang merah butir Bawang putih sendok makan Ketumbar sendok teh Adas sendok teh Jinten ruas Kunyit ruas Jahe "
Sop Kambing (tulang sumsum),gram Tulang sumsum kambing buah Kentang buah Wortel batang Daun bawang & seledri buah Tomat merah secukupnya Air Bumbu Tumis siung Bawang putih buah Bawang bombay secukupnya Lada / merica putih secukupnya pala secukupnya Garam secukupnya Gula Pasir butir cengkih sendok makan Bawang goreng (untuk taburan) sendok makan Minyak sayur (untuk menumis) 
Sate Kambing Goreng,gram Daging Kambing secukupnya Cabe Rawit cincang Bumbu Halus secukupnya Merica secukupnya Garam siung Bawang Putih butir Bawang Merah secukupnya Kemiri 
abon kambing daun jeruk,"gram daging kambing, rebus suir lembar daun salam lembar lengkuas bumbu halus siung bawang merah siung bawang putih buah rawit buah cabai merah ruas jahe lembar daun jeruk, buang tulangnya secukupnya minyak untuk menumis sendok teh garam sendok teh gula palem "
mie iga kambing,"buah iga kambing, rebus sisihkan batang sawi, rebus sisihkan buah mie telor, rebus sisihkan bumbu iga kambing siung bawang merah siung bawang putih buah cabai merah buah rawit lembar daun jeruk secukupnya minyak untuk menumis sendok makan kecap manis secukupnya garam secukupnya air "
tongseng kambing ala ala,gram daging kambing air buah kol secukupnya wortel bumbu halus siung bawang merah siung bawang putih buah cabai merah ruas kunyit ruas jahe sendok teh garam secukupnya gula sendok makan kecap manis 
Kambing Pedas Ala Saya,gram Daging Kambing siung Bawang merah siung Bawang putih sendok makan Ketumbar bubuk buah Cabe merah besar buah Cabe merah kecil butir Kemiri sangrai lembar Daun jeruk lembar Daun salam butir Cengkeh sendok teh Pala bubuk Jahe Kunyit secukupnya Cabe merah utuh cangkir Santan secukupnya Gula merah sendok makan Garam secukupnya Vitsin secukupnya Penyedap Bahan rebusan kambing siung Bawang putih secukupnya Garam Jahe buah Kayu manis Kunyit lembar Daun jeruk 
Lahm kabsah (kabsah daging kambing),"Beras Basmati Daging Kambing (lamb chop, iga atau paha) sendok makan Olive Oil buah Bawang Bombay siung Bawang Putih Jahe sendok makan Bubuk Ketumbar sendok makan Bumbuk Jinten Putih sendok makan Bubuk Kunyit sendok makan Bubuk Lada Hitam sendok teh saffron sendok makan Cardamom sendok makan bubuk kunyit sendok teh bumbu all spice butir Star Anise butir dried lemon sendok makan Cengkeh potong Kayu manis buah Tomat Matang Saus tomat buah Green Chilli segar secukupnya Maggi blok sendok makan Garam secukupnya Raisin Optionnal agar aromanya lebih sedap sendok makan minyak goreng potong Arang secukupnya Aluminium foil "
Oseng Kecap Jeroan Kambing,"gram Daging dan jeroan kambing gram Kentang kecil, kukus buah Pete siung Bawang putih siung Bawang merah sendok teh Merica secukupnya Kecap bungkus Kaldu sapi bubuk secukupnya Garam, gula secukupnya Air secukupnya msg "
Tongseng Kambing,Daging Kambing siung Bawang Merah siung Bawang Putih sendok teh Ketumbar Bubuk sendok teh Merica (Lada) Bubuk secukupnya Garam Halus buah Gula Aren sendok makan Kecap Manis ruas Lengkuas (Laos) lembar Daun Salam Air lembar Daun Kubis/Kol buah Tomat buah Cabai (Cabe) Rawit 
Kari Kambing Sederhana,gram Daging Kambing batang Serai lembar Daun Jeruk batang Kayu Manis Santan Kental Santan Encer Lengkuas (Laos) ruas Jahe sendok makan Bubuk Kari sendok teh Adas Manis Bubuk siung Bawang Merah siung Bawang Putih sendok teh Cengkeh biji Kemiri buah Jeruk Nipis 
Tongseng Kambing,gram Daging Kambing ruas Lengkuas (Laos) lembar Daun Jeruk biji Cabai (Cabe) Rawit Hijau batang Serai lembar Daun Salam secukupnya Daun Kubis/Kol biji Tomat secukupnya Kecap Manis siung Bawang Merah siung Bawang Putih secukupnya Garam secukupnya Gula Pasir Air ruas Jahe secukupnya Bawang Goreng (Bawang Merah) secukupnya Merica (Lada) Bubuk 
Tongseng Lambung Kambing,gram Lambung Kambing / Kebuk bungkus Bumbu Jadi Gulai / Rawon Santan Kental lembar Daun Kubis/Kol buah Tomat buah Cabai (Cabe) Merah siung Bawang Putih buah Bawang Merah Jahe sendok teh Ketumbar sendok teh Jintan sendok teh Cengkeh Bubuk sendok teh Kunyit Bubuk sendok teh Pala sendok teh Merica (Lada) Bubuk batang Serai Kayu Manis Lengkuas (Laos) lembar Daun Jeruk sendok makan Cuka sendok teh Baking Soda sendok makan Minyak Goreng 
UNGKEP KAMBING PEDESAN,Daging Kambing gram Jahe siung Bawang Putih buah Bawang Merah batang Serai lembar Daun Salam lembar Daun Jeruk sendok makan Ketumbar buah Cabai (Cabe) Merah buah Cabai (Cabe) Rawit Hijau buah Tomat secukupnya Gula Pasir secukupnya Kecap secukupnya Garam secukupnya Lada (Merica) secukupnya Lengkuas (Laos) 
Ungkeb Kambing,gram Daging Kambing sendok makan Kecap Manis buah Bawang Merah buah Cabai (Cabe) Merah batang Serai sendok teh Garam sendok makan Gula Pasir sendok makan Minyak Goreng cangkir Air 
Kambing in paradise,gram Daging kambing secukupnya Daun pepaya untuk membungkus daging buah Buah nanas siung Bawang Merah siung Bawang Putih secukupnya Ketumbar secukupnya Lada (Merica) secukupnya Kunyit secukupnya Lengkuas (Laos) secukupnya Daun Salam secukupnya Jahe secukupnya Daun Jeruk sendok makan Kecap Manis secukupnya Garam secukupnya Air 
Sup Kambing,gram Daging Kambing buah Kapulaga ruas Kayu Manis secukupnya Cengkeh siung Bawang Bombay siung Bawang Putih secukupnya Daun Bawang buah Tomat secukupnya Garam secukupnya Lada (Merica) secukupnya Kentang 
Braised Lamb Shank,"lamb shank, dipotong buah bawang bombay siung bawang putih kaleng tomato puree Tomat yg sdh dicincang Kaldu Bay leaves (daun salam) Sejumput rosemary Sejumput thyme unsalted butter Daun basil Kecap inggris (lea & perrins) "
Long Lamb Sate,lamb tablespoon Kecap Manis teaspoon garlic powder tablespoon Thai fish sauce lime For peanuts sauce big tablespoon peanut smooth butter tablespoon coriander powder tablespoon cumin powder tablespoon garlic powder tablespoon sugar tablespoon Thai fish sauce Water Garnish Pickle cucumber Tomato Onion Crispy Onion 
Pilau rice dan Lamb chop,Nasi pilau sachet pilau rice Merk Uncle Ben siung bombay batang spring onion (daun bawang) Kubis Wortel Lamb panggang lamb butur kemiri siung shallot gedhe (bawang merah) siung bawang putih jahe bubuk pala bubuk jinten bubuk chili flakes lembar lime leaves (daun jeruk) Gula merah Garam Kecap manis Jeruk nipis 
Curry Lamb Spaghetti,daging kambing bungkus long macaroni bumbu gulai merah susu uht (saya pakai ultra) santan (buah kelapa/santan kara) 
Lamb soup,"daging kambing (tambahkan potongan rusuk) susu cair siung bawang putih parut kasar ruas jahe ruas kunyit Garam,gula keju parut Sedikit pala "
Mongolia lamb with sesame seeds,g daging kambing sendok teh bawang putih cincang sendok teh jahe parut sendok makan dark soya sauce sendok makan dry sherry/ rice wine sendok makan minyak wijen sendok teh tepung jagung biji besar bawang bombay sendok makan minyak msak sendok teh wijen sangrai 
Broiled Five Spice Lamb Chop,daging lamb chop five spice powder / bubuk ngohiong garlic powder cup soy sauce / kecap kikkoman kecap manis chilli flakes / bubuk cabe kering kasar jahe bubuk minyak wijen garam brown sugar dried cilantro (bisa skip) 
Morrocan Lamb,"daging kambing,bisa ganti sapi atau ayam fillet siung bawang putih bawang bombay ukuran besar kunyit bubuk kayu manis bubuk jinten butir kapulaga geprek daun mint tanpa batang secukupnya daun bawang minyak dan butter "
BBQ Lamb Chops,.lamb chops Haluskan siung bawang putih siung bawang merah ketumbar Bumbu pelengkap garam gula pasir saos bbq .black paper kecap manis Halus kan 
Kong xin cai (lamb stir water spinach),loin kambing ikat kangkung siung bawang putih merica bubuk xiaoxing wine kecap asin gula sa cha sauce 
Lamb potato curry (kari domba dan kentang,buah bawang bombay bonggol bawang putih jahe garam masala lamb kentang minyak 
Lamb Steak Mustard Lapis Panir,iris lamb steak mustard kecap inggris Garlic powder Garam Brown sugar Lada hitam Dried rosemary Tepung panir berbumbu (bisa juga gunakan yang plain) 
Plao (rice with lamb),Lamb with the bone glass rice glass of water (ml/glass) Medium Bombay onion tbs Cloves tbs papercorn pcs bayleaves sticks cinnamon finger ginger make paste finger ginger (chop) whole cloves Garlic whole garlic (no peel) tea spoon cumin seeds pcs green chilli tbs corriender seeds salt 
Home made roasted lamb,potong Paha kambing secukupnya Italian herb (tapi saya cuman pake rosmarry sama basil kering ada nya cuman itu) siung Bawang putih cincang buah Bawang bombay secukupnya Butter yang di cairkan buah kentang potong dadu 
Cordero asado a las finas hierbas/Baked lamb in spices,"buah lamb leg/paha kambing buah kentang ukuran sedang,potong bulat ""Finas hierbas""/rosemary,thyme,basil,oregano.(masingsdt.bisa jg ditambah dg marjoram) secukupnya Olive oil secukupnya Garam sedikit Air "
Baked lamb rosmary,ketul paha kambing sudu besa herba rosemary sudu besa serbuk paprika sudu besa serbuk lada hitam sedikit Gula sedikit Garam sesuai selera Sayur ikut pilihan sendiri 
Tahu Bulat Isi Daging | Lamb-Stuffed Round Tofu,"blok Tahu putih (kira-kira gram) butir Kuning Telur secukupnya Kaldu dan garam Merica ½ Baking Powder (Jika Double Action cukup sdt) Filling (Isian)Secukupnya Semur daging kambing, dipotong dadu "
"Hotdog braised lamb,with nachos &coleslaw","pcs roti hot dog pcs sosis (saya pake yg bentuk koktail,dan pake pcs) daging lamb yg sudah di braised dicarik (saya pake leftover) kol secukupnya (saya pake purple cabbage) mayonaise mustard sos secukupnya nachos gula,garam saus cili jika inginkan pedas keju chedar parut "
Lamb Gyoza,pack Kulit pangsit (bisa sibeli di superindo atau groceries sejenisnya) butir bawang bombay siung bawang putih dicincang halus. secukupnya Garam secukupnya Merica secukupnya Bubuk pala sesukupnya Daun kucai butir Telur gram Daging kambing cincang secukupnya Minyak goreng 
Homemade Roasted Lamb Leg with Veggies,"full paha kambing/domba (berat) potong labu kuning buah kentang buah bawang putih, cincang halus mentega, di cairkan italian herbs sedikit Garam dan lada hitam buah jagung utuh buah bawang bombay (optional) bungkus instant gravy/saus (optional) "
Mongolian Lamb,gram Daging Kambing siung Bawang Putih sendok makan Jahe sendok makan Saus Hoisin sendok makan Minyak Wijen sendok makan Biji Wijen sendok makan Minyak Kacang buah Bawang Bombay sendok teh Tepung Maizena sendok makan Kecap Manis 
Nasi goreng kambing,"piring nasi putih dingin daging kambing, potong kotak btg kecil kayu manis bubuk kari btr bawang merah siung bawang putih jintan adas ketumbar kapulaga cengkeh merica secukupnya kecap manis, garam, gula, air "
Nasi kebuli kambing,"cup beras daging kambing bawang bombay, cincang kasar btr bawang merah, cincang kasar siung bawang putih, cincang kasar btr kapulaga btg kayu manis pekak btr cengkeh susu cair / santan saus tomat bubuk kari secukupnya Garam, gula dan air cabe merah keriting adas btr pala merica ketumbar "
Kambing kecap,"sepiring daging kambing dipotong kotak siung bawang putih diiris bawang merah diiris seruas jahe diiris cabe rawit diiris secukupnya kecap manis, kecap asin, garam, gula, air "
