Title,Ingredients
Comro Goreng isi Tempe, Singkong Parut--Secukupnya Garam-- tangkai Daun Bawang-- Tempe-- Bawang Merah-- Bawang Putih-- Cabe Merah-- Cabe Rawit-- Kencur-- Batang Serai (diiris tipis)--Secukupnya minyak goreng--
Tempe mendoan cocolan kecap pedas,"Tempe diiris sesuai selera aja yaa.-- tepung terigu--baking powder(doubel acting)-- sachet royco ayam, ketumbar bubuk-- batang daun bawang iris tipis--Pewarna makanan kuning/kunyit bubuk secukupnya aja--secukupnya Air dan garam--Untuk cocolan :-- siung bawang putih-- buah cabe rawit--Kecap manis (abc)------"
Tempe Tepung Daun Jeruk, papan tempe-- sendok makan tepung terigu-- sendok makan ketumbar--sesuai selera Garam-- sendok teh merica-- lembar daun jeruk (bisa diganti daun bawang kalau tidak ada)--Minyak goreng--
Sambal Ampela Usus Kentang dan Tempe, pasang ampela usus-- bungkus tempe ukuran kecil-- buah kentang ukuran sedang-- batang cabai merah-- siung bawang merah-- siung bawang putih-- buah tomat merah-- buah bawang bombay--secukupnya Minyak goreng--secukupnya Garam--
Ayam tahu tempe geprek,ayam crispy-- sayap ayam potong dua-- potong tempe--tahu  dibagi  tipis-- bks tepung bumbu serbaguna--sambel-- cengek domba-- buah cabe merah-- siung bawang putih--garam lada micin--pelengkap-- buah timun--
Tempe Bakar, buah tempe sedang--Kecap--Garam--Gula--Air kaldu--
Kering tempe manis asem, papan tempe daun (potong korek lalu goreng sampai kering)--Irisan bawang putih--Irisan bawang merah--Irisan cabe merah tanpa biji--Lengkuas geprek--Salam--Gula merah--Air asem--Sedikit kecap manis--Garam--
Tempe Tepung Sambal Merah, buah tempe iris tipis--Bahan celupan:-- bungkus tepung bumbu-- tepung terigu--secukupnya Air--Bumbu merah:-- siung bawang putih-- siung bawang merah-- buah cabe merah-- buah cabe rawit-- buah tomat--secukupnya Minyak goreng-- kecap manis-- saus tiram--secukupnya Air--Gula dan garam--
Puyu tempe masak kecap,"telur puyu (rebus lalu kupas)-- buah tempe (potong dadu)-- biji cabe hijau-- sachet kecap ABC-- siung bawang putih-- siung bawang merah--merica-- daun bawang--garam, penyedap, gula pasir--"
Tempe mendoan, papan Tempe-- cup tepung gandum-- batang daun bawang-- batang daun seledri--Bumbu:-- siung bawang putih parut--ketumbar bubuk--merica bubuk--penyedap knorr-- garam--Secukupnya air--
Sayur kari nangka tahu tempe.,Nangka muda yg sudah di rebus secukupkunya (aku  gram)-- kotak Tahu--secukupnya Tempe-- bungkus Santan /kara-- siung Bawang putih-- siung Bawang merah-- Cabe merah besar-- sendok Ketumbar-- biji Kemiri--bungkus Ladaku--Sereh di geprek--Tomat--secukupnya Garam gula royco--
Orek Tempe Tahu," papan tempe potong dadu-- bungkus tahu (aku pake tahu kuning) potong dadu--bumbu:-- buah cabai merah kriting iris kasar-- buah cabai hijau kriting iris kasar-- buah cabai rawit merah iris kasar-- siung bawang putih cincang kasar-- siung bawang merah--pelengkap:-- lengkuas-- lembar daun salam-- lembar daun jeruk (selera)--secukupnya kecap manis--secukupnya kecap pedas (Abc)--secukupnya garam, gula, lada, kaldu ayam bubuk--"
Terriyaki Tempe Sosis Makaroni,papan tempe-- sosis--segenggam makaroni ulir-- jagung manis (brondolin dr tongkolnya)-- siung bawang putih (cincang)--bawang bombay kecil (iris panjang)-- jahe (cincang)--secukupnya Daun bawang-- kecap asin-- kecap manis-- madu--makan gula--Secukupnya Merica--Secukupnya Air--
Tempe orek,"papan tempe-- buah cabe rawit-- buah cabe keriting-- siung bawang merah-- siung bawang putih--lada bubuk-- gula pasir--Secukupnya kaldu bubuk (me; royco),--Secukupnya minyak goreng--Secukupnya kecap manis--Sedikit air--"
Sambalado tempe terong," buah terong ungu 'cuci n potong'--papan tempe 'potong'--Bumbu yg dihaluskan ""blender/uleg""-- cabe merah-- tomat kecil-- bawang merah-- bawang putih--Bahan lain--Garam,gula pasir, sedikit royco ayam, daun salam--"
Sambel tempe, papan tempe-- bawang putih-- cabe rawit-- bawang merah-- butir merica--secukupnya garam--sejimpit vetsin--sejimpit gula--minyak goreng--
Tempe Pencur (dipenyet sampai ancur), papan tempe--bungkus Tepung bumbu (aku pake merk sasa)-- buah cabe gendut-- siung bawang putih-- siung bawang merah--Garam--Gula--
Sayur santan labu siam tempe," buah labu siam-- tempe ukuran kecil, potong -- bks santan dari  kelapa-- lbr daun salam-- ruas lengkuas, geprek-- siung bawang merah-- siung bawang putih-- cabe merah keriting-- buah cabe rawit merah (kl ga suka pedas bisa di skip)-- btr kemiri-- garam--penyedap rasa-- sdr gula pasir--"
Sate tempe pedas,potong dadu TEMPE-- batang sereh dimemarkan-- lengkuas memarkan-- lembar daun salam-- kecap manis-- gram gula merah-- air santan kental ( bks kara kecil)--tusuk sate--minyak untuk menumis-- butir bawang merah-- siung bawang putih-- kunyit-- jahe-- butir kemiri-- buah cabe merah besar-- buah cabe rawit merah--jinten-- ketumbar--garam--
Steak tempe saus suka-suka," papan tempe ukuran sedang, kukus, haluskan-- butir telur-- terigu-- tapioka-- siung bawang putih, haluskan--garam-- gula pasir--merica bubuk--Saus :-- siung bawang putih, cincang-- siung bawang merah, cincang-- saos tiram-- kecap manis--Secukupnya merica hitam, haluskan-- air-- tapioka dilarutkan dengan  air--Secukupnya garam gula--Pelengkap--Sayuran kukus--Kentang goreng--"
Katsu don tempe,papan tempe (di hancurkan)-- siung bawang putih-- siung bawang merah-- butir telur ( telur untuk celupan)--secukupnya Masako--secukupnya Tepung roti--secukupnya Merica--
Balado pare dan tempe, buah pare (potong)--papan tempe (potong)--🌶 Bumbu halus :-- butir kemiri-- siung bawang putih-- siung bawang merah-- buah cabe merah (rebus)--terasi--Royco rasa ayam--gula pasir-- lbr daun salam--
Kerang tempe pedas," papan : Tempe kecil (di potong dadu dan di kukus)-- : kerang (di cuci dan di godog sbntr)-- : lombok rawit-- btr : bawang merah-- btr : bawang putih-- btr : kemiri-- : kunyit (kupas)-- lmbr :daun jeruk-- : laos (di geprek)-- : air-- buah : tomat(potong dadu)--Gula, garam, penyedap rasa--secukupnya Kecap--"
Pecel lele tempe 🦈, ekor lele-- tempe daun-- siung bawang putih-- ruas kunyit (setengah jari telunjuk)-- lembar daun jeruk--secukupnya Ketumbar--secukupnya Penyedap rasa (saya pakai royco)--- garam dikira” sendiri tingakat-- air untuk merendam lele dan tempe--Minyak goreng--Bahan sambal :-- cabe keriting-- cabe rawit merah-- tomat-- siung bawang merah-- bgkus kecil trasi udang abc-- jeruk limau--garam--gula--sedikit Penyedap rasa--
Oseng rebung tempe, iwung/ rebung-- ppn tempe-- buah cabe gendot-- siung bawang merah-- siung bawang putih--secukupnya Garam--secukupnya Gula pasir-- kecap manis--Minyak utk menumis--Penyedap rasa ayam (boleh di skip)--
Tempe tahu bacem, bgks tahu ( tahu potong jadi ) atw sesuai selera-- papan tempe ( tempe potong jadi ) atw sesuai selera-- siung bawang putih halus-- ketumbar bubuk-- g gula merah-- lbr daun salam-- ltr air kelapa--secukupnya Gula putih--secukupnya Garam--Air biasa(kira sampe tahu dan tempe terendam)--
Nugget tempe, papan tempe yg kecil--tepung beras-- tapioka-- lada bubuk-- siung bawang putih--secukupnya masako-- ketubar bubuk-- gula--secukupnya garam-- butir telur--pencelup :-- sachet tepung sajiku tempe tambah sedikit air agak kental--tepung roti--
Tempe Teri Kacang Kering, papan tempe--secukupnya Teri--secukupnya kacang tanah-- lembar daun jeruk--keping gula merah sisir--garam--penyedap rasa--minyak untuk menumis-- cabai merah keriting-- cabai merah rawit-- bawang merah-- bawang putih--
Oseng Tempe, papan /bungkus tempe potong memanjang-- buah cabe rawit hijau-- buah cabe rawit merah-- bawang merah cincang halus-- bawang putih cincang halus-- kecap--secukupnya garam--secukupnya gula pasir--
Perkedel Tempe," balok tempe-- buah bawang putih yg dihaluskan-- butir kuning telur-- batang daun bawang diiris tipis-- batang daun seledri diirit tipis--secukupnya Garam, kaldu bubuk, lada--Bahan baluran:-- butir putih telur--secukupnya Tepung panir--"
Oseng senthir & tempe entek," ikat daun senthir (daun bawang merah)-- lembar tempe entek-- siung bawang putih-- cabai rawit (sesuai selera)-- lembar daun salam-- ruas lengkuas ( cm)-- air--sesuai selera Garam, gula, & penyedap rasa--sesuai selera Kecap manis--"
Tumis tempe simple," buah tempe ukuran sedang-- buah kacang panjang, iris-- buah wortel uk kecil, iris-- buah tomat kecil, iris-- siung bawang merah, iris-- siung bawang putih,iris-- jahe-- buah cabe merah, iris-- saus tiram--Sdikit garam--Sdikit gula-- Air--"
Kare telur puyuh dan tempe,telur puyuh direbus--papan tempe-- bawang merah-- bawang putih-- kemiri-- kunyit bubuk-- batang sereh digeprek-- lbr daun jeruk-- daun salam-- ruas laos digeprek--Secukupnya garam--Secukupnya lada bubuk--Secukupnya gula--Secukupnya minyak goreng--
Bakwan jagung dan tempe goreng, btg jagung manis(serut)-- papan tempe(potong tipis)--Daun bawang(iris tipis)--Cabe rawit--secukupnya Terigu--Garam--Merica bubuk--Royco--secukupnya Air--Bumbu halus**-- bawang putih--Sejempol kunyit--
Tempe Penyet Kemangi, tempet (papan tempe)-- buah cabe merah-- bawang merah-- bawang putih-- ikat daun kemangi--garam--kaldu ayam bubuk--Bahan rendaman-- bawang putih halus--Secukupnya garam--Secukupnya air--
Steak Tempe Krispi,"Tempe papan (saya pake /)--Kuah steak :--buah bawang bombay iris tipis manja-- siung bawang putih geprek kasar--Wortel (potong dadu)--secukup Garam, lada, gula pasir-- sendok makan Tepung maizena--Saus tiram (dikit aja)--Minyak ikan--Sayur sayuran :-- buah kentang lokal-- wortel (ukuran kecil)--secukupnya Buncis--Tepung bumbu serbaguna (golden step)--"
Orek Tempe, bungkus tempe-- siung bawang putih-- siung bawang merah-- buah cabe merah keriting--secukupnya garam--secukupnya gula pasir--secukupnya kecap manis--
Baceman Ayam Tempe," potong ayam-- potong tempe-- lembar daun salam-- lembar daun jeruk-- ruas lengkuas geprek-- blok uk kecil gula merah--asam jawa--Secukupnya lada, garam, gula--Secukupnya air dan minyak goreng-- siung bawang merah-- siung bawang putih-- ketumbar sangrai/bubuk--"
Tumpel pare Tempe," buah pare (ukuran sedang)--papan tempe-- siung bawang merah-- siung bawang putih, buah cabe rawit bawang putih-- buah  cabe rawit--lada bubuk, masako lada bubuk, masako--secukupnya Garam, gula--  minyak goreng--"
Tumis labu siam tempe dan telur puyuh, buah labu siam-- papan tempe-- telur puyuh-- cabe rawit-- siung bawang merah-- siung bawang putih-- ruas lengkuas--Secukupnya gula merah garam dan terasi--
Tempe Penyet Kemangi," papan tempe, potong kotak kecil--Secukupnya kemangi--Bumbu rendaman tempe:-- siung bawang putih--Secukupnya garam--Air utk merendam--Bahan sambal:-- siung bawang merah-- siung bawang putih-- cabe merah, potong--Cabe rawit (terserah jumlahnya)-- ruas jari kencur--Secukupnya garam--Secukupnya kaldu ayam bubuk--"
Tumis cape (kacang panjang+tempe), ikat kacang panjang--tempe (plastik panjang)-- bawang merah-- bawang putih-- cabe rawit-- cabe merah--gelas air putih matang--Secukupnya gula merah--secukupnya Garam--secukupnya Minyak--secukupnya Penyedap rasa Magic--
Oseng tahu tempe, tempe kotak-- tahu kotak-- cabe rawit-- siung bawang merah-- siung bawang putih-- gula-- garam-- lembar daun salam-- lengkuas--Kecap--Royco--Minyak--
Tempe mendoan , lonjor tempe-- tepung terigu-- ikat daun bawang-- butir bawang putih-- garam-- Minyak--
Sambel tempe penyet," bungkus tempe, potong-potong-- bumbu racik tempe goreng--Bumbu sambel yang diuleg:-- cabe keriting-- cabe rawit merah-- cabe rawit hijau-- bawang merah-- buah tomat merah kecil--secukupnya Garam, gula pasir dan minyak goreng--"
Sambal goreng tempe + kentang kering, papan tempe ukuran besar Rp.  didaerah saya-- kentang--🍥bumbu ulek🍥-- bawang putih-- bawang merah-- garam-- ruas lengkuas-- cabe rawit (sesuai selera)--air jeruk nipis (kalau ada asam jawa)--🍥bumbu iris🍥-- bawang merah-- bawang putih--🍥bumbu pelengkap🍥-- sachet Kecap kental manis (Rp. /)--
Tempe goreng special," tempe-- siung bawang putih-- bks kecil ketumbar--Secukupnya lada bubuk--Secukupnya kunyit bubuk--Secukupnya garam-- batang daun bawang-- batang daun seledri-- munjung tepung terigu, aku pake segitiga--Secukupnya air, adonan agak kental--"
Tumis tempe udang kecap,"papan tempe-- gram udang-- gram babycorn (putren)-- siung bawang merah-- siung bawang putih-- buah cabai merah besar-- ruas lengkuas-- lembar daun salam-- butir petai-- kecap manis--Minyak goreng untuk menumis--Secukupnya gula, garam, lada halus--Secukupnya air--"
Balado Tempe & Pete," papan tempe ukuran sedang-- biji pete (saya beli udah dikupas)-- buah tomat ijo, potong  bagian--Secukup nya daun kemangi--Bumbu rendaman tempe (haluskan):-- siung bawang putih--garam--secukup nya air--Bumbu haluskan :-- biji cabe merah kriting-- biji cabe rawit-- siung bawang merah-- siung bawang putih-- sachet terasi abc (k), bakar--Bahan pelengkap :-- ruas jari lengkuas(memarkan)-- helai seray, memarkan-- lembar daun jeruk(buang tulang daun, iris tipis)--garam-- gula merah, iris halus--"
Kacang puyuh tempe santan," ikat kacang panjang-- butir telur puyuh--Tempe--Bumbu🌸-- bawang putih-- bawang merah-- cabe besar-- kemiri--Kunyit bubuk-- ruas laos-- lembar salam-- santan--Serai (skip,krn gak punya)-- sendok minyak--Gula,garam--"
Tempe orek, lempeng tempe kira-kira  x  potong dadu-- butir bawang merah rajang halus-- butir bawang putih rajang halus--terasi bakar-- buah cabe gendot potong kasar-- buah cabe merah iris serong-- buah cabe hijau iris serong-- iris lengkuas-- lembar daun salam-- gula merah iris kasar-- kecap manis-- secukupnya garam--minyak untuk menggoreng tempe-- minyak untuk menumis--
Kering tempe pete (basah)," kotak tempe, potong korek api--Pete potong jadi -- buah bawang merah-- buah bawang putih-- cabe merah keriting-- cabe rawit merah-- buah tomat potong potong-- lembar salam-- ruas laos / lengkuas geprek-- tangkai serai geprek-- sendok kecap manis--Garam--"
Kering Tempe Teri," papan tempe, potong kecil--- teri--Minyak goreng--bumbu iris :-- bawang merah, iris tipis-- bawang putih, iris tipis-- cabe merah besar, potong--Cabe rawit (kalau suka pedas)-- laos, memarkan-- lembar daun salam-- air-- air asam--- gula merah, sisir halus--secukupnya Garam--"
Tempe Pedas Manis, papan tempe-- siung bawang merah-- siung bawang putih-- lembar daun salam-- buah cabe kriting-- buah cabe merah--secukupnya Gula merah--secukupnya Kecap--secukupnya Garam--secukupnya Minyak--
Tumis buncis tempe bumbu kuning simpel,buncis--secukupnya tempe-- siung bawang putih-- siung bawang merah-- kunyit tua--Bumbu tambahan:-- lembar daun salam--secukupnya lengkuas (geprek)--secukupnya jahe (geprek)-- batang sereh--secukupnya garam--secukupnya gula merah--
Tempe tepung sederhana,papan tempe potong tipis-- gram tepung terigu-- bungkus royco--bungkus lada bubuk--Secukupnya air--Secukupnya minyak untuk menggoreng--
Kering tempe pedes manis," papan tempe, potong tipis-- kacang tanah-- lmbr daun jeruk-- cabe merah besar, iris serong--sckp gula, garam--sckp kecap manis-- siung bawang merah-- siung bawang putih-- cabe rawit--"
Tempe Teriyaki," batang Tempe, potong dadu memanjang-- cabe hijau, iris serong-- cabe merah, iris serong-- bawang merah, rajang-- bawang putih, rajang-- tomat merah, belah -- saus teriyaki-- kecap manis--secukupnya Garam--secukupnya Gula-- daun salam--"
Kotok tempe tahu," papan tempe-- buah tahu di belah -- lembar daun salam-- lembar daun jeruk-- batang sereh (optional. Klao gak ada,gpp)--Secukupnya air--Santan (saya pakai bungkus santan k*r* yg kecil)--Minyak goreng--🔪Bumbu halus-- siung bawang merah-- siung bawang putih-- buah kemiri-- buah cabe kriting-- kunyit--- kencur (sesuai selera)-- ketumbar--Secukupnya garam, gula--"
Mendoan tempe resep mudah, gram Tepung terigu-- sendok teh garam--Kunyit--Ketumbar-- siung bawang putih-- papan tempe--Daun bawang--secukupnya Air--
Mendol Tempe, tempe semangit-- siung bawang merah-- siung bawang putih-- ruas kencur-- cabe rawit-- sndk teh ketumbar--Sedikit terasi-- lembar daun jeruk-- sndk teh garam-- sndk teh kaldu ayam--
Tempe Keripik rasa Ayam KFC, bungkus tempe bulat--Tepung bumbu crispy (aku pake sajiku golden crispy)--Tepung beras putih--Air dingin/air es--Garam secukupnya jika kurang asin--
Kering Tempe, kentang (iris tipis)-- papan tempe (iris tipis)-- ikan teri-- kacang tanah--Secukupnya gula merah--Secukupnya garam--Daun Jeruk-- ruas Lengkuas/laos--Bumbu Halus-- siung bawang putih-- siung bawang merah-- buah cabai besar-- buah cabai rawit (sesuai selera)--
Tempe goreng empuk,Bumbu-- siung bawang putih-- kunyit-- sendok makan garam--Bahan Utama-- potong tempe--Bahan menggoreng-- minyak goreng--
Tahu Tempe Bacem, potong Tahu--papan Tempe--Daun salam--Sereh-- Air kelapa-- siung bawang putih-- siung bawang merah-- ketumbar-- kemiri-- ruas jari lengkuas-- bulatan kecil gula merah-- gula pasir--garam--Air asam jawa seckpnya--
Oseng tempe kacang panjang saus tiram,Tempe uk sedang--Kacang panjang-- siung bawang putih-- siung bawang merah-- cabai merah-- lbr daun salam-- saus tiram--Kecap manis--Garam--Royko--
Tumis tempe pedas alahoyy,papan tempe (sesuai kebutuhan jga boleh)-- buah Cabe merah-- buah cabe rawit-- siung bawang merah-- siung bawang putih--Seujung jari jahe--buah tomat-- buah cabe hijau (klo suka yah)--sendok teh Garam--secukupnya Air--Minyak u/menggoreng--
Tumis kacang panjang tempe mudah,Kacang panjang--Tempe-- siung bawang merah-- siung bawang putih-- buah cabai merah--Garam--Gula pasir--Merica--Penyedap rasa ayam--Kecap manis--
Semur Tempe Kentang," papan tempe, potong kotak-- buah kentang, kupas, cuci bersih, potong kotak-- buah bawang merah-- buah kemiri-- buah bawang putih-- minyak goreng--Bumbu geprek :-- batang sereh--ruas jahe--ruas lengkuas--Bumbu Lainnya :-- lembar daun salam-- bks bubuk ladaku-- bubuk ketumbar-- kecap manis-- garam--sedikit gula merah--gelas air matang--"
Tempe sambel bawang, tempe-- cabe rawit setan-- siung Bawang putih--Secukupnya minyak untuk menggoreng--Secukupnya garam gula--
Sambal goreng tempe kacang teri nasi, papan tempe uk sedang-- kacang tanah-- sm teri nasi-- bawang merah-- bawang putih-- cabe merah besar-- cabe rawit (sesuai selera)-- bt  kemiri sangrai-- sm asam matang (cairkan dg ml air panas)-- gula merah sisir-- bt  daun sereh-- ruas laos geprek-- lb daun salam-- st garam--st merica--sm gula pasir--
. Lodeh Tempe Kacang Panjang (Recipe Heni Maria)," ruas lengkuas, geprak-- papan tempe, potong kotak-- ikat kacang panjang, potong pendek-- santan--garam--kaldu bubuk-- btr bawang merah-- siung bawang putih-- kemiri-- cabai merah keriting-- ebi kering-- ruas lengkuas--"
Orak arik tempe, papan tempe-- lengkuas di geprek-- butir bawang merah-- butir bawang putih-- buah cabe keriting (klo suka pedas boleh tambah)-- butir kemiri-- ketumbar-- buah tomat (boleh skip)-- batang serai-- lembar daun jeruk--Secukupnya gula merah--Secukupnya garam--Penyedap rasa (boleh skip)--Minyak untuk menumis--
Oseng tempe, bungkus tempe panjang--Bumbu halus-- bawang putih-- siung bawang merah-- cabe rawit (optional)-- cabe keriting merah--Bumbu tambahan-- lembar daun salam--Gula merah--Gula--Garam--Kecap manis--Sedikit minyak goreng--
Tempe selimut, papan tempe-- lembar mie kering--lada bubuk--garam--minyak goreng--secukupnya air--
Steak (Tempe) saos barbeque,"Tempe rb, rebus or kukus dan haluskan-- Tepung cakra--secukupnya Garam--secukupnya Lada--secukupnya Bawang putih bubuk-- butir telor--Margarine--Saus:--butir bawang bombay, iris kasar-- bawang putih bubuk or iris bawang putih-- sachet saos tomat-- sachet saos sambal-- lada--secukupnya Garam dan gula--Saos tiram--Margarine--Sayuran ; bayam & jagung, tumis kering--"
Oseng tempe buncis cambah,Tempe--Cambah-- biji buncis-- lonjor petai--iris Bumbu ::-- bawang merah-- bawang putih-- cabai merah+rawit--Salam laos--Gula merah + putih--Penyedap / royko--
Pindang Tempe," pindang layang (ambil daging nya), bisa diganti udang-- papan tempe iris tebal  cm-- siung bawang putih, iris tipis-- siung bawang merah, iris tipis-- buah tomat ijo (yg belum terlalu matang)--ruas lengkuas geprek--garam--gula pasir--"
Sayur Tempe + tahu kecap pedas seperti di tampar sendal jepit, biji tahu-- tempe ukuran sedang-- cabe merah-- siung bawang putih-- siung bawang merah-- biji tomat-- botol kecil kecap manis--
Oseng Tempe Teri Kecap," papan tempe (saya pakai tempe plastik), potong dadu--Segenggam teri ukuran kecil, cuci bersih-- siung bawang merah, iris tipis-- siung bawang putih, geprek dan cincang kasar-- buah cabe hijau, potong serong-- butir cabe rawit, potong (tambahkan jika suka pedas)-- helai daun bawang, potong--sendok makan lengkuas yang sudah digiling (beli di pasar)-- saus tiram-- kecap manis--secukupnya Garam, gula, lada--Minyak goreng untuk menumis--"
Tumis kacang panjang tempe kecap," iket kacang panjang *potong potong-- papan kecil tempe ""potong potong goreng hingga kering-- buah Bombay *iris-- kecap manis--sedikit Air--secukupnya Garem gula--Minyak untuk menumis--"
Oseng tempe kacang panjang, papan tempe-- gram kacang panjang--Bumbu:-- siung bawang merah cincang-- siung bawang putih cincang-- buah chili hijau-- buah chili padi-- lembar daun jeruk-- sos tiram-- kecap bango--Sedikit garam dan penyedap--Sedikit air--
Nugget tempe, papan tempe ukuran sedang-- daging ayam-- butir telur-- terigu-- siung bawang putih-- ketumbar bubuk--Pelengkap :--Susu cair--Tepung panir/tepung roti--
Tempe oreg cabe hijau," papan tempe potong dadu-- siung bawang putih-- siung bawang merah-- buah cabe hijau-- buah tomat-- lengkuas, geprek-- lbr daun salam--secukupnya Kecap manis--secukupnya Garam--Minyak utk menggoreng--"
Tumis Kacang Panjang Tempe Cumi, gula-- garam-- saos tiram-- papan tempe-- pack cumi-cumi-- ikat kacang panjang--masako rasa ayam-- siung bawang putih-- siung bawang merah--Mentega--Kecap--Minyak goreng--
Tempe buncis bumbu kuning," papan tempe-- buah buncis-- siung bawang merah-- siung bawang putih-- siung kemiri--ibu jari kunyit-- buah daun salam-- buah cabe rawit(potong saja, klo suka pedes bisa ditambahkan)-- Air untuk menumis--secukupnya Minyak goreng--Gula--Garam--secukupnya Royco rasa ayam--"
Nugget tempe wortel, papan tempe-- butir telur uk. Besar-- buah wortel-- siung bawang putih-- siung bawang merah--siung bawang bombay-- tepung terigu-- tepung sagu-- sachet royco--merica--Bahan pencelup :-- tepung terigu--Secukupnya tepung panir--
Kikil & tempe masak kecap,"kikil , potong kecil,-- siung bawang merah di iris tipis--secukupnya kecap--air putih--merica bubuk sekiranya-- buah tomat , iris sesuai selera-- iris tempe  kecil buat penambah aja, iris tipis--cabai diiris tipis--bahan halus :-- siung bawang merah-- siung bawang putih-- biji kemiri--garam sekiranya--"
Tempe Penyet, papan tempe-- siung bawang putih-- buah cabe rawit/sesuai selera--Garam secukupnya/sesuai selera--Gula secukupnya/sesuai selera--Minyak untuk menggoreng--
Tempe Katsu dengan Sambal Thailand ala Agip Riani, papan tempe-- butir telur-- siung bawang putih-- siung bawang merah-- lada bubuk-- ketumbar bubuk-- garam-- gula pasir--Secukupnya tepung terigu--Secukupnya tepung panir--Telur  butir untuk perekat--Secukupnya sawi keriting untuk hiasan+dilalap--
Gembus dan Tempe Goreng tepung anti ribet, papan gembus-- papan tempe berukuran kecil--daun bawang diiris--tebung bumbu serbaguna--minyak untuk menggoreng--cabai hijau sebagai pelengkap--
Ayam tempe penyet,Ayam goreng--Tempe goreng--Bumbu-- buah cabai rawit merah-- buah cabai rawit hijau-- siung bawang putih--Garam gula--Minyak panas--
Tahu & Tempe Bacem, Tempe--Tahu--Ketumbar--Bawang putih--Bawang Merah--Gula jawa--Asam--secukupnya Garam--Daun Salam--
Sayur Lodeh Pedas Jawa (kacang panjang terong tahu tempe),"Isian:-- lanjar Kacang panjang-- buah Terong ungu ukuran kecil-- buah Tahu potong dadu kecil-- genggam Tempe potong dadu kecil--Bumbu uleg:-- bawang merah-- bawang putih-- cabe rawit--Bumbu lain:-- ruas Lengkuas (geprek)--(peres) Ketumbar bubuk-- Udang rebon--, (peres) Garam--(peres) Gula-- lembar Daun salam-- liter Santan cair ( mangkuk)--"
Tempe gembus goreng,Tempe gembus  plastik kecil-- Tepung terigu-- siung Bawang merah-- siung Bawang putih-- Merica--Garam secukup nya--Cabai Rawit--Sambal kecap--
Tumis buncis tempe, buncis iris miring--Tempe iris kotak kmd goreng (jgn terlalu kering)-- buah wortel iris-- buah tomat-- siung bawang putih iris-- siung bawang merah iris-- cabai (menurut selera) klo sy pakai cabai rawit--secukupnya Kecap--sesuai selera Garam--sesuai selera Gula--Royco--
Tumis Tempe + Selebor (Sawi Putih 😆)," gelondong Sawi Putih--Papan Tempe-- Cabai Setan (ssuai selera)-- Bawang Putih-- Bawang Merah--Penyedap Rasa-- Garam-- GuSir--Sedikit Minyak goreng--Sedikit Air (bisa *skip, klo sy suka agak nyemekkk sdikit kuah)--"
"Tumis kacang panjang, tempe dan KUTANG (kulit tangkil) 😄", kotak tempe uk.kecil-- buah kacang panjang-- bungkus kulit tangkil--Garam--Gula--Kaldu bubuk-- siung bawang putih-- siung bawang merah-- buah cabe merah besar-- ruas kunyit-- batang sereh-- ruas jahe--
Bakso Tempe Oseng Kemangi Wijen,Secukupnya bakso tempe--Secukupnya daun kemangi--Secukupnya telur ayam kocok lepas--Secukupnya putih telur asin cincang kasar--Sedikit minyak goreng--Sedikit minyak wijen-- siung bawang merah rajang-- biji bawang putih geprek--Secukupnya cabe rawit hijau-- tetes saos tiram--Secukupnya biji wijen sangrai--
Tempe goreng penyet Ala Mama Kina, papan tempe-- cabe merah-- cabe rawit-- cabe rawit merah--Gula--Garam--Penyedap rasa (saya royco)-- siung bawang merah-- tomat sedang--
Ayam tempe kuah kental,ayam ;potong-- tempe : potong-- cabe ijo : iris serong-- santan dari stengah kelapa-- cabe rawit-- bawang merah-- bawang putih--sejumput terasi-- kemiri--sejumput kecil lada--sejumput kecil ketumbar-- jari kencur-- jari kunyit-- jari jahe--garam. gula. penyedap--
Kering Tempe Kacang Pedas Renyah, papan tempe--kacang tanah kering-- siung bawang merah-- siung bawang putih-- biji cabe rawit--Gula--Garam--Penyedap--Minyak untuk menumis--
Kering tempe simple," papan tempe potong tipis seperti korek api-- siung bawang merah-- siung bawang putih-- buah cabai merah-- lembar daun salam--butir gula merah yg kecil--Secukupnya garam, lada, kecap manis--Secukupnya minyak dan air untuk menumis--"
Kering Tempe Teri Kacang,papan tempe iris tipis-- g kacang tanah-- g teri-- siung bawang putih-- siung bawang merah-- buah cabai merah-- buah cabai hijau--secukupnya Gula pasir dan garam--Minyak goreng--Sedikit air--
Sambal goreng tempe kentang, papan tempe--kentang-- siung bawang putih-- siung bawang merah-- cabe rawit merah besar (biarkan utuh)-- butir kemiri-- cth lada bubuk-- ruas kunyit-- ibu jari lengkuas(keprek)-- lembar daun salam-- lembar daun jeruk-- kecap manis-- minyak goreng--secukupnya Garam--
Sayur Lodeh Timun Tempe, buah timun-- lenjer kacang panjang-- buah wortel--kecil papan tempe semangit (yang sudah berwarna cokelat)--santan--lengkuas--daun salam-- siung bawang merah-- siung bawang putih-- buah kemiri--ketumbar-- ruas kunyit-- buah cabe keriting--
Mendol Tempe," tempe (aq  papan)-- siung bawang merah-- siung bawang putih-- ruas jari kencur-- buah cabe rawit merah-- ketumbar bubuk-- garam-- gula pasir--kaldu bubuk (saya mas*ko 🐴)-- lbr daun jeruk purut,iris halus memanjang-- terigu--Minyak untuk menggoreng--"
