Title,Ingredients
Soto Ayam Kampung,ekor ayam kampung muda lt air siung bawang merah siung bawang putih buah kemiri (disangrai) merica bubuk kunyit jahe lengkuas lembar daun salam lembar daun jeruk batang serai secukupnya penyedap rasa secukupnya gula garam minyak untuk menumis 
Ayam pedas,potong dada ayam bawang putih ruas jahe tepung terigu tepung beras sdm Bumbu saus saus barbeque (delmonte) saus tomat saus cabe saus tiram terigu merica bubuk cabe/ bon cabe lv 
Ayam filet crispy,potong dada ayam utuh secukupnya Garam bungkus Tepung bumbu serbaguna (saya pake sajiku tepung bumbu) Merica bubuk ladaku Bawang putih bubuk Air es/dingin Minyak goreng 
Kuah asam Ayam,ekor ayam buncis (optional) genggam brokoli (optional) buah jeruk nipis bawang merah (iris tipis) cabe merah besar (iris) Cabe Rawit daun jeruk btg sereh (geprek) tomat (iris) Daun bawang 
asem-asem Ayam,gram ayam ambil dagingnya buah wortel ukuran kecil buah buncis siung bawang merah siung bawang putih buah cabai merah keriting buah cabai rawit buah tomat lembar daun salam ruas lengkuas Secukupnya asam jawa Secukupnya kecap Secukupnya gula jawa Secukupnya garam Secukupnya gula 
Ayam saus Madu,"ayam tepung terigu tepung kanji Bawang putih Bawang bombay (di Turki bawang merah lebih mahal ) Bawang putih buah Paprika merah biji Cabe hijau madu saus tiram Garam, merica "
Kulit pangsit ayam kuah,daging ayam butir putih telur buah wortel uk kecil buah labu siam uk kecil siung bawang putih bawang goreng Sedikit lada bubuk (sy seujung sdt) minyak wijen Kulit pangsit siap pakai sckpnya sagu tani Garam gula sesuai selera aj ya (sy garam gula) 
Tumis ayam telur,dada ayam boneless (potong dadu) butir telur kocok kecap asin Secukupnya chukawakame / seaweed basah (opsional ad di foodhall) siung bawang merah garam merica air matang 
Ayam Bakar bumbu Bacem,ekor ayam bungkus bumbu bacem bango secukupnya minyak goreng margarin kecap garam 
Ayam rica-rica daun kemangi,gram ayam potong selera genggam daun kemangi batang serai iris tipis daun kunyit iris tips daun pandan iris tipis lembar daun jeruk iris tipis ruas jahe memarkan garam gula pasir secukupnya minyak air putih air jeruk buat marinasi ayam cabai merah cabai rawit siung bawang merah bawang putih buah kemiri 
Ayam Lada Hitam,buah dada ayam (ayam belah ) paprika merah paprika hijau bawang bombai siung bawang putih Secukupnya lada hitam Secukupnya kecap manis minyak wijen Secukupnya saus tiram Tepung kanji / maizena 
Kari Ayam,"Ayam, potong lembar daun salam lembar daun kari (salam koja) lembar daun jeruk, buang tulang daunnya batang sereh, memarkan mata asam jawa santan (saya pake kara ditambah air secukupnya) Secukupnya merica, garam dan gula minyak goreng untuk menumis butir bawang merah siung bawang putih butir kemiri ketumbar ruas kunyit jinten "
Capcay ayam bakso,"ayam butir bakso Sawi putih Brokoli bawang putih (cincang halus) cabe merah (iris) bawang bombay (iris) cabe rawit (iris) Daun bawang (iris serong memanjang) saus tiram saus sambal kecap manis Garam, kaldu n lada bubuk "
Ayam Pedas,dada ayam bawang putih bawang merah cabe rawit terasi butir kemiri buah tomat cabe besar Minyak secukupny Gula (sesuai selera) Garam (sesuai selera) lembar daun salam 
Soto Ayam,"daging ayam kol grm tauge papan bihun jagung buah kentang ukuran besar (bisa di skip) buah wortel (bisa di skip) daun selederi daun bawang bawang goreng buah jeruk nipis btg serai, memarkan lmbr daun salam lembar daun jeruk purut gula pasir butir telur rebus. Belah bagi (bisa di skip) siung bawang merah siung bawang putih butir kemiri ruas kunyit ruas jahe merica bubuk secukupnya Pala ketumbar secukupnya Garam secukupnya Penyedap rasa "
Ayam Goreng Tepung,"ekor ayam, potong siung bawang putih (asli siung) haluskan merica bubuk secukupnya kaldu bubuk secukupnya garam butir telur sdk sayur tepung terigu sdk sayur tepung maizena "
Bakso ayam,"baso ayam tahu aci bks mie telur (sy pake mie burung dara) rebus, tiriskan siung bawang putih iris kemudian d goreng secukupnya daun bawang bawang goreng dan seledri utk taburan merica bubuk garam pala bubuk (optional) "
Ayam saus asam manis,Ayam bagian dada Tepung bumbu serbaguna butir telur Bahan saus sendok saus sendok saus tiram sendok saus sambal sejumput Royco sendok Gula buah Tomat buah bawang bombay biji cabe 
Ayam Pedas Ndoweh,Ekor Anak Ayam Berukuran Sedang Buah Cabe Rawit / Sesuai Selera Siung Bawang Merah Siung Bawang Putih Lembar Daun Jeruk Ruas Lengkuas Secukupnya Santan Kelapa Secukupnya Ketumbar Secukupnya Kemiri Secukupnya Kunyit Secukupnya Kencur Secukupnya Jahe Secukupnya Asem Secukupnya Garam Secukupnya Penyedap Rasa Sendok Makan Gula Pasir 
Sop Ayam 'semua bisa',"sayap ayam, cuci bersih, sisihkan buah wortel, kupas, potong segenggam kol, potong secukupnya seledri, potong sesuai selera batang daun bawang, potongpendek/ iris buah tomat, potong siung bawang putih, iris tipis siung bawang merah iris tipis, secukupnya lada sedikit bawang putih secukupnya garam "
ayam katsu,"dada ayam filet siung bawang putih parut secukupnya Garam,lada,penyedap Minyak untuk menggoreng Bahan pencelup secukupnya Tepung terigu butir telur kocok lepas secukupnya Tepung panir "
Ayam goreng mentega,"ayam potong sesuai selera bawang bombay, potong bawang putih, cincang jahe, geprak cabe rawit merica Daun bawang, potong lebar kecap manis margarin secukupnya Garam gula "
Ayam rica-rica,ekor ayam (potong kecil) aku pake potong paha ayam siung bawang merah siung bawang putih ons cabe rawit campur (sesuai selera) buah cabe keriting ruas kunyit ruas jahe lada (bs pake lada bubuk) lembar daun salam lembar daun jeruk batang sereh (geprek) ruas lengkus (geprek) Secukupnya kecap bango Secukupnya garam dan penyedap 
Ayam betutu,ayam (pake ayam kampung lenak) butir kemiri merica ketumbar cabe merah keriting cabe rawit kunyit Sedikit terasi secukupnya Gula dan garam siung bawang merah siung bawang putih kencur jahe cabe merah keriting (kl suka pedas tambah cabe rawit) btg serai 
Ayam Bakar Kecap,ekor ayam kampung (optional boleh pakai ayam negri) siung bawang merah siung bawang putih cabe merah besar cabe rawit (kalau suka pedas silahkan ditambah sendiri) lembar daun jeruk butir kemiri secukupnya Gula merah secukupnya Garam secukupnya Kecap manis 
Nasi ayam saus lada hitam saori,Ayam potong potong (aku potong ) cup Beras Bawang merah Bawang putih Bawang bombay Saori saus lada hitam Garam Minyak sedikit untuk menumis 
Ayam bumbu rujak,"ayam buah cabe merah buah rawit merah buah bawang putih buah bawang merah buah kemiri bks Lada bubuk bks ketumar bubuk ruas jahe ruas kunyit Daun jeruk,sere,salam dn lais Sedikit gula merah bks masako "
Ayam sauce mentega,"daging ayam / pake ayam filet bungkus saori saus mentega mentega saus sambal minyak wijen Bawang bombai iris dr buahnya siung bawang putih ruas jahe cabe rawit buah cabe merah Tepung bumbu serbaguna Garam, penyedap, gula, merica bubuk jeruk nipis "
Ayam crispy renyah,ayam segar tepung terigu butir telur ayam siung bawang putih Garam dan penyedap rasa Air es 
Ayam penyet sambal korek,ekor ayam siung bawang putih kunyit jahe ketumbar garam lembar daun jeruk lembar daun salam batang sereh geprek bungkus tepung sajiku Secukupnya tepung terigu secukupnya Air 
Ayam Suwir Pedas,potong Ayam ungkep (suwir-suwir dagingnya) siung bawang merah siung bawang putih ruas Jahe (geprek) batang Sereh (geprek) lembar Daun Jeruk lembar Daun Salam buah Cabe Merah buah Cabe Rawit Merah (sesuai selera) genggam Daun Kemangi (saya skip) buah Bawang Bombay (saya skip) Garam juput Gula Pasir Gula Merah/Palm Sugar Lada Bubuk Kecap Manis Saus Tiram (saya pake merk Saori) Saus Pedas (saya pake merk ABC) gelas belimbing Air Matang Minyak Goreng batang Daun Bawang (iris-iris) 
ayam rica-rica,"ayam potong siung bawang merah siung bawang putih btr kemiri Cabe merah cabe rawit Jahe, laos serai, kunir daun jeruk, daun salam "
Ayam geprek ricaenak gurih,ayam bawang merah bawang putih cabe merah keriting cabe rawit Minyak Jeruk nipis buah kemiri Salam Sereh Garam Sasa Magic Gula 
Ayam Geprek Sambal Ijo,Ayam (saya pake dada ayam) Bgks Racik Ayam (kalo mw bikin sendiri jg boleh) Sedikit Jeruk nipis minyak untuk menggoreng buah Cabe Rawit Ijo buah Cabe Ijo Besar siung Bawang putih Ruas Jahe secukupnya Garam Penyedap rasa Timun Pakcoy yang sudah di rebus 
Ayam mercon setan,ekor ayam siung bawang merah siung bawang putih biji cabe rawit biji cabe merah Garam Gula Lada Kaldu bubuk saus tiram Minyak goreng 
Ayam Goreng Lengkuas,"ayam, potong sesuai selera serreh, geprak lembar daun salam lembar daun jeruk.purut Secukupnya lengkuas, diparut memanjang (bisa diblender sebentar) Bumbu halus siung bawang putih siung bawang merah jempol jahe jempol kunyit ketumbar merica Secukupnya garam dan penyedap rasa "
Bubur Ayam Sawi,ptg fillet Ayam rebus cincang halus Sawi iris halus secukupnya jagung parut ptg tahu putih beras putih beras merah 
Sate ayam,"ayam Minyak goreng Kecap kacang yg sdh digoreng, (haluskan) butir kemiri siung bawang putih, siung bawang merah biji cabe besar merah Gula dan garam "
Botok Ayam Kemangi Noribet,ekor ayam dda kelapa parut Kemangi Daun Pisang fresh Sereh Daun jeruk Daun salam Kemiri secukupnya Ketumbar Bawang merah Bawang putih Cabe merah (sesuai selera/warna nya jadi cantik) Cabe rawit (suka pedas) Kunyit Jahe Lengkuas Royco Gula Garam Jeruk Nipis 
Ayam Kremes,ekor ayam utuh.potong ukuran kecil siung bawang merah siung bawang putih ketumbar merica butir kemiri kunyit Jahe (geprek) Lengkuas (geprek) Sereh (geprek) Daun jeruk Daun salam Penyedap rasa (royco ayam) secukupnya Garam dan gula pasir air sisa rebusan ayam gram tepung tapioka butir telur 
Risoles ragout ayam,"tepung terigu tepung tapioka/sagu butir telur minyak goreng garam Isian ragout ayam kentang wortel susu cair buah bawang bombay (iris tipis trus cincang kasar) terigu maizena larutkan dg secukupnya air pala bubuk secukupnya royco, garmer keju parut / sesuai selera masing butir telur air kocok lepas secukupnya tepung panir orange "
Ayam geprek sambal matah,ayam fried ayam siung bawang merah butir cabe rawit merah batang serai lembar daun jeruk secukupnya penyedap garam n gula minyak panas 
Ayam Kecap Lada Hitam,ayam bawang putih Ketumbar kunir Secukupnya garam Bumbu lada hitam bawang merah bawang putih bawang bombai buah paprika lembar daun bawang cabe rawit (opsional) buah tomat merica bubuk lada hitam bubuk minyak wijen saus tiram raja rasa saus sambal Kecap manis Tepung maizena Secukupnya garam gula 
Bakso ayam tanpa tepung,ayam fillet beku agar agar putih siung bawang putih butir telur ayam Secukupnya garam dan merica 
Pepes ayam,ayam (aku dipotong nya jd bagian) batang serai lembar daun salam Daun kemangi Daun pisang sesuai selera Cabe rawit merah Bumbu halus buah bawang merah buah bawang putih Kemiri Ketumbar Kunyit (dikiraaja ya) secukupnya Penyedap dan gula 
Ayam ungkep goreng sedap,"ekor ayam kampung/negri/pejantan ruas lengkuas ruas jahe ruas kunyit, bakar/sangrai siung bawang merah siung bawang putih ketumbar butir kemiri halus, sangrai buah cabai rawit lembar daun salam batang sereh batang kayu manis Gula Garam "
Ayam lada hitam,potong ayam aku bagian paha Cabe keriting dipotong serong secukupnya Garam secukupnya Gula sachet Lada hitam saus (aku merk bamboo) potong Bawang bombay 
Ayam Geprek Brutal,Ayam fillet Siung bawang putih Cabe setan (sesuai selera) Cabe merah Tepung ayam (aku pake tepung dari kobe) Minyak goreng 
Spring roll (ayam udang),"gram udang (kupas kulit,bersihkan,cincang) gram ayam giling (kirasegitu ya) bungkus kulit lumpia instan (aku pakai finna) \iris bawang bombay (ukuran sedang iris kecil) batang pre (batangnya aja tanpa daun iris tipis) bawang putih (haluskan/serut) wortel ukuran sedang (iris kotak/serut) tepung tapioka saus tiram minyak wijen merica (suka takaran segini karena aku suka merica) Putih telur / air tepung tapioka untuk perekat Minyak untuk menggoreng "
Tumis Ayam Jeroan Tahu Cabai Hijau,ayam filet iris kotak jantung dan ampela ayam potong potong buah tahu putih iris kecil sdk teh kecap manis siung bawang merah iris tipis siung bawang putih iris tipis buah bawang bombay ukuran kecil iris tipis buah cabe merah iris serong buah cabe hijau iris serong buah tomat potong menjadi bagian Garam Merica minyak goreng Kaldu Ayam 
Ayam mercon,ayam bisa ceker/sayap/sesuai selera batang serai cabai merah keriting cabai rawit merah buah tomat ruas jari lengkuas lembar daun jeruk iris tipis buah bawang merah buah bawang putih gelas belimbing air secukupnya Garam secukupnya Gula merah 
Ayam Kecap,ayam (potong kecil) bawang bombai bawang putih bawang merah Cabai merah Secukupnya Kecap manis Saus tiram Secukupnya Gula pasir/jawa Secukupnya Garam Secukupnya Penyedap rasa Secukupnya Merica batang Daun bawang Daun salam ruas Lengkuas daun jeruk (boleh skip) secukupnya Air 
Kare Ayam,ayam bawang merah (iris lalu goreng) bungkus santan kara (sesuaikan selera) Daun salam ruas Lengkuas Daun jeruk Serai Secukupnya Gula jawa Secukupnya Gula pasir Wortel rebus Kentang goreng (iris tipislalu goreng) Kecap manis Cabai rebus (untuk sambal) Bumbu halus ; Bawang putih Secukupnya Merica ruas Jahe ruas Kunyit kemiri Secukupnya Garam Secukupnya Penyedap 
Ayam bakar,ekor ayam ukuran sedang Air kelapa siung bawang putih buah bawang merah butir kemiri ruas jahe ruas lengkuas ruas kunyit Asam jawa Jeruk nipis Sejumput merica Sejumput ketumbar Daun salam daun jeruk batang serai secukupnya Gula merah gula pasir secukupnya Garam secukupnya Kecap manis 
ayam geprek sambal ijo,dada ayam ayam (saya beli yg sudah jadi) cabe rawit ijo (sesuai selera) bawang putih cabe ijo secukupnya Garem Minyak goreng 
Bakso ayam wortel,gram ayam cincang wortel ukuran sedang di parut batang daun bawang di potong halus Sedikit lada hitam bawah putih halus kaldu ayam bubuk Sedikit garam telur tepung tapioka 
rolade ayam sayur,"dada ayam utuh minta di fillet buncis dan wortel campur Secukupnya garam siung bawang putih Ujung ruas jari jahe Secukupnya ketumbar jeruk nipis telur utk pelapis sebelum di goreng, kocok Secukupnya minyak untuk menggoreng "
Mie Ayam Bumbu Kuning,"mie (bisa mie basah, mie telur atau mie khusus mie ayam.) ikat sawi hijau dada ayam ltr air untuk merebus ayam gelas air untuk menumis ayam bumbu kuning ltr air untuk merebus mie dan sawi Minyak sayur untuk mengaduk mie minyak untuk menumis kunyit jahe lengkuas batang serai/sereh siung bawang merah siung bawang putih butir kemiri uk. kecil utuh daun jeruk daun salam Garam Kaldu bubuk Gula pasir Merica kecap manis buah cabai rawit Daun seledri Daun bawang Bawang goreng "
Ayam kampung geprek sambal mangga,ekor ayam kampung ruas kunyit ruas jahe siung bawang merah ketumbar secukupnya Garam Bahan sambal mangga muda ons cabe merah butir tomat hijau secukupnya Garam secukupnya Gula pasir 
"Botok tahu, ati ayam dan pete","ati ayam potong kotak tahu putih potong kotak biji pete iris bagi btr telur santan (pkai kara) cabe merah potong serong bawang putih bawang merah kemiri Garam, lada bubuk, penyedap "
Ayam Woku,"Bumbu Halus Bawang Merah Bawang putih Jahe Kunyit kemiri Cabe Merah Cabe Rawit (sy tambahin ldr ini) Bahan Lain Ekor Ayam, potong / ikat Daun kemangi, Daun Jeruk Daun Kunyit (skip) Daun salam daun pandan iris halus dan sereh geprek (tambahan dr sy) Tomat Merah Kaldu Bubuk, garam, gula air -Minyak utk Menumis "
Soto ayam,gram ayam siung bawang putih kunyit secukupnya Garam siung bawang merah siung bawang putih kunyit (cuma punya yg bubuk) jahe butir kemiri Daun jeruk Daun salam buah Sereh Kaldu ayam Garam Bihun Tauge Telur Bawang goreng Tomat Kol 
Ayam BaPutBar,Ayam potong sesuai selera Jeruk nipis Bumbu marinasi/Maizena Saus Tiram Ketumbar bubuk /sesuai selera Bawang putih haluskan sesuai selera Garam secukupnya Kaldu bubuk 
Ayam geprek,fillet ayam bagi dua sendok Tepung terigu bagi dua paprika bubuk merica secukupnya Penyedap Merica btr telur kocok secukupnya Minyak goreng untuk menggoreng Bahan sambal geprek cabe rawit cabe keriting Seujung jari kencur buah tomat secukupnya Garam secukupnya Penyedap jamur 
Sempol Ayam,gram ayam giling buah wortel (potong kecil kecil) batang daun bawang (potong tipis tipis) tepung kanji siung bawang putih (ulek halus) sachet penyedap rasa (secukupnya aja) sachet merica bubuk (secukupnya aja) garem (secukupnya aja) butir telur ayam butir telur kocok 
Olahan ayam untuk isian roti/bapao,"ayam, cincang batang daun bawang, iris saus tiram tepung tapioka, cairkan dengan sedikit air secukupnya garam dan merica "
"Steak ayam ala""","burger ayam merk cha*p btg wortel bonggol sawi hijau siung bawang putih butir tomat butir bawang bombay uk kecil saus tiram kecap manis Sedikit garam,gula dan merica maizena larutkan dgn air "
Semur Ayam Telur Puyuh,dada ayam fillet (potong dadu) buah telur puyuh (rebus dulu) lembar daun salam santan instan (me : kara) Secukupnya garam Secukupnya gula Secukupnya kecap Secukupnya bawang goreng untuk taburan 📍 bumbu halus📍 siung bawang merah siung bawang putih buah cabe merah keriting buah kemiri lada butir ketumbar bubuk 
"Ayam Goreng Tepung",ekor ayam potong potong siung bawang putih dihaluskan merica Secukupnya kaldu bubuk (aq coba dan pas buat gr ayam) Secukupnya garam butir telur Bahan pelapis/sendok sayur tepung terigu sendok sayur maizena 
Ayam masak kemangi,"ayam, potong Sereh, geprek Daun salam genggam daun kemangi Daun bawang Kaldu jamur air jeruk nipis/lemon Garam Bumbu halus siung bawang merah siung bawang putih ruas kunyit ruas jahe butir kemiri Minyak u menumis "
Sop ayam,"wortel (potong) buncis (potong) kentang (potong, ini ga pake krn ga pny ) lb kol/kubis (potong) tomat (potong) ayam (rebus dg api kecil smp empuk, potongpersegi) Kaldu hasil rebusan ayam btg daun bwg helai daun seledri bwg putih st merica bulat Secukupnya pala Secukupnya gula garam "
Ayam rica-rica,"ayam rebus sampai matang,lalu goreng setengah kering ikat kemangi siung bawang merah siung bawang putih butir kemiri butir cabai merah butir cabai rawit/ sesuai selera ruas jari jahe ruas jari kunyit ruas jari lengkuas ruas jari kencur buah tomat lembar daun jeruk purut lembar daun salam batang serai merica "
Ayam Serundeng,paha ayam butir kelapa parut siung bawang putgih siung bawang merah butir kemiri sangrai ruas junyit ruas jahe ruas lengkuas lembar daun salam sereh lembar daun jeruk Air untuk merebus butir jeruk nipis untuk ayam secukupnya Garam 
Ayam geprek huhah,ayam (bagian dada dibagi menjadi bagian? Cabe setan Bawang putih Tepung serbaguna biji telur Minyak utk menggoreng 
Ayam KEREMES,ekor ayam kampung (potong )saya ayam utuh jeruk nipis daun salam bawang putih halus (saya garlic powder) air kelapa gula merah sisir kecap manis Secukupnya garam Secukupnya minyak utk menggoreng btr bawang merah siung bawang putih merica butiran lengkuas muda tepung tapioka tepung beras siung bawang putih haluskan (saya garlic powder) btr kuning telur garam kaldu bubuk baking powder Secukupnya minyak utk menggoreng 
Ayam kecap saus mentega penuh Cinta,Bahan pertama ayam (sudah dipotong) siung bawang putih jahe (ukuran ujung jari kelingking) daun salam sere tepung maizena Bahan kedua siung bawang putih siung bawang merah bawang bombay lengkuas (ukuran ujung jari kelingking) daun salam mentega Kecap bks saus tiram Garam Micin (selera) saus tomat Ladaku cabe merah besar 
Siomay ayam,daging ayam lada Secukupnya penyedap rasa Daun bawang buah wortel parut/ serut lembar Kulit pangsit Tepung kanji/ tapioka tepung terigu sendok saus raja rasa (boleh skip) sesuai selera Daun bawang 
Tahu kukus ayam saus tiram,secukupnya Tofu jepang/kalau ga ad pake tahu putih busa jg gpp gram daging ayam giling Rumput laut Bumbu Mrica bubuk Garam Bawang putih Kecap asin saus tiram Minyak wijen Cabe rawit merah Maizena Air untuk mengukus 
Ayam goreng mentega,daging ayam (wings drumlets) bawang putih bubuk garam himalaya/krosok lada bubuk Lemon juice (potong lemon) ptg bawang bombay (iris) siung bawang putih (rajang kasar) salted butter kecap inggris saus tiram kecap manis tropicana slim buah daun bawang (potong) secukupnya Lada hitam bubuk secukupnya Garam himalay secukupnya Olive oil secukupnya Air 
Ayam Teriyaki,ptg ayam (kebetulan saya sayap) Bawang bombay Saus tiram Bubuk Lada hitam (optional) secukupnya Air Minyak goreng 
Dimsum Ayam,ekor ayam (aku pake dada dan paha di fillet) minyak wijen saus tiram kecap asin penuh tepung tapioka batang daun bawang (iris tipis) secukupnya royco ayam secukupnya garam secukupnya gula kulit pangsit parutan wortel untuk saus* saus sambal (apa saja) sesuai selera boncabe kecap manis kecap asin minyak wijen secukupnya air 
Siomay Ayam,"Ayam tanpa tulang (cincang halus) btr telur (garam,merica,gula) minyak wijen saus tiram Tepung Maizena siung bawang putih (parut) Secukupnya daun bawang (iris halus) Secukupnya parutan wortel untuk toping Secukupnya kulit lumpia siap pakai "
Ayam Rica-rica,ayam (sudah dipotong) cabai merah keriting cabai rawit setan bawang merah bawang putih ruas kunyit daun salam batang serai (digeprek) saset royko rasa ayam garam gula putih merica bubuk kecap manis Air secukupnya / bisa dengan kaldu ayam bekas rebusan ayam 
Krengsengan ayam/ krongkongan ayam 🏻,krongkongan ayam iket sawi lembar sawi putih cabe merah bawang putih kemiri Kalo mau pake bawang merah silahkan saya gak pake karna pas habis gelas air putih kecap kecap asin penyedap rasa ayam garam gulput Sdikit minyak untuk menumis cabe bubuk Sedikit merica saus raja rasa (gak pake karna habis) 
Ayam bumbu kuning,ekor ayam kampung buah cabai merah keriting ruas kunyit laos jahe buah lengkuas lembar daun salam lembar daun jeruk sendok teh lada sesuai selera Ketumbar air 
Ayam goreng madu,dada ayam/paha siung bawang putih saus tomat saus cabe saus tiram madu kecap merica buah cabe merah (iris) secukupnya Air Tepung ayam goreng Minyak goreng Wijen 
Ayam bakar," Ayam (bagian sayap) buah cabe,sesuai selera btr bawang merah siung bawang putih secukupnya Kunyit secukupnya Jahe secukupnya Garam secukupnya Gula lembar daun salam "
Pangsit Ayam,"daging ayam giling siung bawang putih minyak wijen saus tiram kecap asin batang daun bawang secukupnya Merica,garam dan gula Kulit pangsit "
Dada ayam kulit tahu,"dada ayam lembar kulit tahu, boleh direndam air dl, atau dikukus dl supaya lemes Minyak wijen batang daun bawang, boleh lebih banyak klo suka. Dicacah siung bawang putih, boleh lebi banyak jg klo suka. Dicacah secukupnya Garam secukupnya Merica Totole (optional) tahu sutra dipotong memanjang (optional) "
Ayam suwir bumbu merah versi Nyemek,dada ayam cabe besar kriting bj cabe kecil (tergantung selera) terasi yg sudah di goreng btr gula merah secukupnya Gula garam merica Vitsin optional (saya tdk pakai) bj jeruk limau kecil bj bawang merah bj bawang putih 
Ayam Betutu,ekor Ayam Kampung siung Bawang Putih siung Bawang Merah ruas jari Kunyit ruas jari Jahe ruas jari Lengkuas ruas jari Kencur Terasi batang Sereh Ketumbar Bubuk Merica Bubuk biji Cabai rawit lembar Daun Salam Gula Pasir Garam Secukupnya Penyedap Rasa Air Bersih Minyak Goreng 
Ayam Goreng Mentega,"buah bawang bombay, iris siung bawang putih besar, cincang halus margarin batang daun bawang, iris Saus Mentega kecap manis kecap inggris saus tomat sambal mix Secukupnya garam, lada bubuk Marinasi potong ayam buah jeruk limau, ambil airnya Secukupnya kecap asin Secukupnya garam, lada, bubuk bawang putih "
Bola-bola Ayam Saus Barbeque Lada Hitam,Bahan bola-gram daging ayam giling tepung sagu butir telur sendok teh garam sendok teh merica bubuk siung bawang putih cincang halus air es secukupnya Saus barbeque siung bawang putih cincang halus siung bawang bombay sedang iris tipis buah kentang sedang secukupnya Buncis buah wortel besar secukupnya Lada hitam secukupnya Garam secukupnya Gula 
Minyak kulit ayam,Lemak ayam Air bersih utk mencuci 
Capcay Ayam Jamur Endeus,"wortel kecil iris tipis genggam jamur kancing, iris tipis potong ayam goreng bagian dada, iris dadu buah tomat iris memanjang batang seledri iris halus batang kecil daun pre iris halus kuah kaldu btr bawang putih, geprek, cincang ruas jari jahe, geprek cabe rawit iris halus merica bubuk kecap ikan kecap manis gula pasir Secubit garam Secukupnya penyedap rasa "
ayam katsu,bahan ayam katsu = dada ayam siung bawang putih (haluskan) secukupnya garam sedikit gula merica secukupnya tepung terigu butir telur (kocok) secukupnya tepung roti bahan saus moza ala= siung bawang putih (iris kotak kecil) saus sambal saus tomat kecap ikan secukupnya gula kecap asin sesuai selera mozarela secukupnya merica secukupnya air 
Risoles Ayam Sayur,gram ayam fillet buah wortel buah kentang Garam (secukupnya) Lada halus (secukupnya) Gula (secukupnya) Bawang putih (siung) Terigu butir Telur ayam Air (secukupnya) Tepung roti Minyak goreng untuk menggoreng 
Bubur Ayam,gram ayam mangkok nasi biji jagung (sesuai selera) ons wortel ons kacang tanah butir telur ruas serei Secukupnya daun sop/seledri Secukupnya garam Secukupnya penyedap rasa 
siomay ayam,"daging ayam (dada) ons udang (kupas bersih) siung bawang putih buah telur wortel (parut) tepung tapioka tepung bumbu serbaguna secukupnya Garam, secukupnya Penyedap rasa ayam, Seledri, secukupnya (potong) Daun bawang, secukupnya (potong) Kulit lumpia instan wortel parut "
Sosis ayam fillet saus blackpepper,ayam fillet potong dadu buah sosis bawang bombay bungkus saori saus blackpepper Margarin 
Ayam Geprek Keju,"Potong Ayam (Fried ayam) Siung Bawang Putih Siung Bawang Merah Buah Cabe Rawit (Setan) Buah Cabe Merah Garam Gula Putih Keju Chedar biar, ayam nya aku pakai yang sudah jadi. atau beli ayam kalau suka pedas tinggal tambah cabe rawit (setan) nya aja "
Ayam popcron balado,gram potongan ayam berbentuk dadu Tepung kentaky serba guna Minyak untuk menggoreng Bumbu balado bubuk 
Ayam goreng telur asin/ ayam salted egg,grm filet ayam Tepung bumbu sasa serbaguna buah telur asin mentega kaldu ayam bubuk gula pasir Daun kari / daun jeruk (boleh di skip) siung bawang putih di haluskan susu cair (boleh di skip) Minyak goreng 
Ayam goreng bacem,Ayam ekor masing-masing berat gr bagi siung bawang merah siung bawang putih ketumbar ruas kunyit ruas jahe ruas lengkuas lembar daun salam buah sereh (geprek) Secukupnya garam buah gula merah (saya pakai gula merah bentuk lingkaran) 
Ayam Telur Puyuh Asam Manis,Ayam (Bagian Dada) Buah Telur Puyuh Buah Cabe Merah Siung Bawang Putih Siung Bawang Merah Bawang Bombai Penyedap Rasa Sejumput (Royco) saus Sambal Tomat (Ketchup) 
Bakso Ayam,"ayam giling munjung tepung tapioka/kanji butir putih telur garam gula pasir merica bubuk siung bawang putih, iris tipis buah bawang merah, iris tipis air (bisa menggunakan kaldu ayam) siung bawang putih, memarkan bawang putih, iris tipis dan goreng bawang merah, iris tipis dan goreng garam merica bubuk Secukup nya seledri cincang "
Ayam bumbu kuning kemangi,"ayam siung bawang merah siung bawang putih Cabe rawit (sesuai selera).buah tomat segar Kunyit Ketumbar,jinten lembar daun salam kering,daun sere, daun jeruk, Kemangi segar (sesuai selera) Garam,gula,penyedap rasa secukupnya saja "
BolaAyam isi Telur Puyuh,ayam giling Terigu telur puyuh Lada Garam Kaldu Ayam (optional) Tepung Roti Butir Telur (kocok lepas) 
Semur ayam kentang,ayam bj kentang tomat bawang merah bawang putih ketumbar merica btr kemiri ruas kunir ruas jahe daun salam daun jeruk serai ruas lengkuas gula jawa kecap manis secukupnya Garam secukupnya Masako 
Ayam jerit jeding,dada ayam tampa lemak tulang /bagian apa sh sesuai selera ikat daun kemangi pcs daun jeruk pcs daun salam ruas jahe ruas lengkuas batang serai buah cabai rawit orange buah cabai merah kriting buah bawang merah bawang putih buah bawang putih ruas kunyit Gul Gar Mericaput Minyak goreng 
Sate Ayam Panci Ajaib,daging ayam butir bawang putih butir bawang merah ketumbar garam daun jeruk daun salam ruas jahe ruas lengkuas (Bahan untuk lumuran setengah matang): mentega kecap manis gula merah (yang sudah disisir) 
Sate buntel ayam,g daging ayam cincang tepung roti kecap manis butir telur kocok rata siung bawang putih cincang batang daun bawang iris tipis secukupnya Minyak Tusuk sate secukupnya siung bawang merah ketumbar sangrai garam merica Kecap manis secukupnya Kecap asin buah cabe rawit iris tipis siung bawang merah iris tipis buah tomat iris buah jeruk limau potong dua 
