Title,Ingredients
Sapi Lada hitam,daging sapi bawang putih bawang merah cabe merah besar daun salam bks saori lada hitam sendok makan gula pasir sendok teh garam sendok makan kecap manis sendok makan minyak goreng buah tomat batang daun bawang batang seledri Penyedap rasa 
"Steak Daging Sapi ""Rumahan""",daging sapi buah kentang buah wortel buah buncis secukupnya Mentega secukupnya Kecap manis siung bawang merah siung bawang putih ketumbar secukupnya Garam lembar daun salam saos tiram secukupnya Mentega buah bawang bombay secukupnya Saos sambal tepung maizena yg diencerkan 
Daging sapi manis pedas ala aisyah,daging sapi buah cabe merah kriting buah cabe rawit boleh d tambah kalau kurang pedas buah bawang merah Buah bawang putih LAda kasar ketumbar kasar secukupnya Kecap manis garam Gula satu tambah Kalau kurang manis Penyedap rasa sapi aku pake masako 
Semur Bola-Bola Daging Sapi, Bola-bola daging gram daging sapi cincang butir telur tepung panir/oatmeal kaldu jamur margarin Bumbu siung bawang putih siung bawang merah bagian bawang bombay bubuk pala bubuk ketumbar buah cengkih ruas lengkuas geprek daun salam Secukupnya gula pasir Secukupnya garam Secukupnya air Secukupnya kecap manis tepung maizena buah kentang 
Sup Daging Sapi,daging sapi batang wortel batang buncis batang daun bawang buah kentang buah kubis batang seledri siung bawang merah siung bawang putih butir kemiri sangrai Penyedap (sesuai selera): garam gula Sejumput merica Sejumput pala Kaldu sapi bubuk Bawang goreng Bawang putih goreng 
Mercon sapi tumis melinjo,kulit melinjo kualitas bagus daging sapi/tetelan sapi buah cabe merah keriting buah rawit merah siung bawang merah siung bawang putih daun jeruk daun salam kaldu ayam bubuk secukupnya gula 
Sapi lada hitam cabe hijau,Gram Daging Sapi Buah Bawang Bombay ukuran Sedang Siung Bawang Putih Cincang Buah Cabe Hijau Buah Tomat Saori Saos Lada Hitam Lada Hitam Bubuk Lada Putih Bubuk Garam Gula Pasir Kecap Manis 
Rendang Daging Sapi,daging sapi buah kelapa tua dijadikan santan batang serai (memarkan) lembar daun salam lembar daun jeruk buah jeruk limau/ nipis secukupnya Garam & gula merah secukupnya Minyak goreng Bumbu yg dihaluskan :: siung bawang merah siung bawang putih ons cabai merah buah cabai rawit (sesuai selera) ruas lengkoas ruas jahe ruas kunyit ketumbar jinten merica bubuk biji pala buah kemiri 
Beef yakiniku sederhana,"daging sapi siung bawang putih siung bawang merah buah cabe hijau Garam, saus tiram, kecap manis gelas air panas (gelas ukuran sedang) agar cepat mendidih siung bawang bombay ukuran kecil buah jahe ukuran kecil secukupnya Merica "
Gorengan Daging Sapi,Daging sapi siung Bawang merah siung Bawang putih ruas jari Jahe Merica (optional) Adas manis btr Pala secukupnya Garam secukupnya kecap manis secukupnya minyak goreng 
Sup Iga Sapi ,"Iga Sapi buah wortel, cuci, kupas, potong buah kentang uk sedang, cuci, kupas potong buah tomat potong Bawang bombay iris halus batang daun bawang iris halus batang daun seledri iris halus butir kapolaga butir cengkeh (aq skip ga ada bahan) kayu manis secukupnya Pala ruas jahe geprek lada bubuk secukupnya kaldu bubuk sapi secukupnya air secukupnya garam, gula pasir siung bawang merah siung bawang putih "
Pastel Carry Daging Sapi Goreng,gram Tepung Terigu Garam Gula Pasir gram Margarin Air Hangat buah Kentang buah Bawang Bombay buah Wortel gram Daging Sapi lembar Jahe Secukupnya Garam & bubuk kaldu Secukupnya sauce Carry 
Semur Lobak Sapi ala Jepang,g daging sapi has dalam lobak bawang putih cincang shoyu (kinkoman) kaldu sapi gula olive oil utk menumis daun bawang cincang secukupnya Garam dan lada 
Pasta Tutup Sosis Sapi,"potong dada ayam, rebus dan suir Sosis sapi (sesuai selera) Butir kentang, rebus dan tumbuk Kotak Susu Cair -Buah wortel potong dadu keju cheddar parut Siung bawang putih Sendok tepung terigu secukupnya Lada secukupnya Garam Margarin untuk menumis "
Sop iga sapi cepat enak,potong uk sedang iga sapi helai buncis buah wortel buah tomat uk kecil helai seledri siung bawang putih ruas jahe sebesar telunjuk merica bubuk Secukupnya garam dan gula Secukupnya penyedap (magic) Secukupnya air untuk merebus Secukupnya minyak 
Beef gordon blue,iris steak sapi (bisa beli potongan di supermarket) lembar smoke chicken lembar keju lembaran butir telur secukupnya Tepung roti secukupnya Tepung terigu Garam Lada Benang untuk mengikat bawang bombay bawang putih terigu mentega/butter susu cair saos tiram secukupnya Garam lada oregano 
Gepuk daging sapi,daging sapi siung bawang merah siung bawang putih sendok makan Ketumbar (sangrai terlebih dahulu) butir kemiri (goreng terlebih dahulu) Lengkuas seruas ibu jari bungkus santen kemasan bulatan gula merah sendok teh garam bungkus kaldu sapi sendok teh asem Jawa mil air putih mil minyak goreng (untuk menggoreng) 
Tengkleng Daging Sapi,"daging sapi iris tipis batang daun sere, lembar daun jeruk, lembar daun salam, biji cengkeh, ruas kayumanis kecil, butir bunga lawang siung bawang putih, siung bawang merah, kunyit, ruas jahe, butir Kapulaga, jinten, ketumbar biji kemiri, Kol iris, kacang panjang dan wortrl (bs d skip) Bahan cemplung lainnya Tomat iris, cabe rawit Gulmer, gulgar Santan encer Santan kental "
Sapi Lada Hitam,daging sapi bawang bombay siung bawang putih jahe buah lombok merah besar buah lombok hijau besar saus tiram kecap manis garam sdteh gula tepung maizena yg telah dilarutkan air air secukupnya minyak goreng 
Beef Yakiniku,"daging sapi saus tiram minyak wijen kecap manis kecap asin secukupnya Merica Gulgar Bawang putih, iris Bawang merah, iris Daun bawang, iris Bombay, iris siung bawang putih, rusa jahe Tepung maizena "
Garang Asem Iga Sapi,"iga sapi Secukupnya daun pisang Secukupnya garam Secukupnya gula Secukupnya merica Secukupnya air Secukupnya minyak tuk menumis batang serah (geprek) lembar daun salam Bumbu rajang siung bawang merah siung bawang putih ruas jahe jempol lengkuas Bahan pelengkap buah tomat hijau (belah ) buah belimbing wuluh (belah, saya belimbingnya uk kecil) buah cabe rawit setan (bisa diiris, bisa satuan) "
Tumis Beef roll lada hitam,bks beef roll kemasan buah paprika siung bawang putih siung bawang merah buah cabai rawit Secukupnya lada hitam bubuk tepung maizena dicairkan st kecap asin Secukupnya Kaldu sapi Sedikit Garam 
Bakso Sapi (Pakai Blender),"gram daging sapi gram es batu (sekitar buah ukuran cmXcm) buah putih telur tepung tapioka garam merica bubuk baking powder bawang putih bubuk (bisa pakai bawang putih, d goreng, dihaluskan) "
Iga sapi bumbu mercon,iga sapi Cabai rawit utuh (sesuai selera) tngkai serai (geprek) lengkuas (geprek) lembar daun jeruk lembar daun salam jahe (geprek) Gula jawa sisir secukupnya Garam secukupnya Gula pasir secukupnya Kecap manis secukupnya Kaldu atau micin Minyak untuk menumis bumbu buah bawang putih buah bawang merah kunyit buah kemiri buah Cabai rawit buah cabai kriting kencur secukupnya Merica 
Sop Iga Sapi,"gram iga sapi, cuci bersih batang daun bawang, iris batang seledri, iris siung bawang putih, geprek lalu cincang kasar buah tomat, iris Secukupnya pala bubuk, merica bubuk Secukupnya gula, garam Secukupnya kaldu bubuk sapi buah wortel, potong Secukupnya air untuk kuah "
Baso sapi,gram daging sapi tepung kanji baking powder Secukupnya es batu secukupnya gula garam siung bawang merah dan bawang putih halus putih telur 
Daging Sapi Tetelan Gore-Gore,"daging sapi tetelan batang serai ruas lengkuas kayumanis (saya gapake secukupnya Garam, gula dan lada secukupnya Kaldu bubuk air asem siung bawang merah siung bawang putih buah cabe merah keriting "
Hamburger With Beef Patty HomeMade," daging sapi butir telur siung bawang putih, haluskan tepung panir/tepung roti tepung kanji/tapioka Secukupnya gula, garam, merica bubuk Secukupnya sayur slada Secukupnya tomat Secukupnya bawang bombay Secukupnya ketimun "
Tongseng tetelan sapi,tetelan sapi Bawang merah Bawang putih Ketumbar Merica Kemiri cabe rawit setan (selera) tomat Daun bawang Daun salam Daun jeruk Sereh Lengkuas (seujung jari) Jahe (seujung jari) Kunyit (seujung jari) Gula merah Kecap manis Garem Sasa Penyedap rasa (royco sapi) Minyak goreng untuk menumis 
Buncis cah daging sapi,"gram daging sapi giling gram baby buncis, rebus menit ebi, cincang kasar siung bawang putih, cincang halus siung bawang merah, iris tipis buah cabe merah, iris serong Kecap manis, kecap asin, kecap ikan, saos tiram, minyak wijen secukupnya Garam, gula "
Burrito beef recipe from Greece ala Titis,"Daging sapi Tortilla Alpukat (bahan utk guacamole) Yogurt Paprika Tomat Garam Merica Gula Minyak Lemon Bawang bombay / bawang merah biasa Bawang putih Cumin powder atau jinten Selada,wortel, kubis,nasi (jika kalian suka), sebagai bahan isi White wine (bg yg memerlukan) sbg penghilang bau amis pd daging "
Simple Beef Teriyaki,"daging sapi (iris sesuai selera) siung bawang putih jahe bubuk siung bawang bombay buah cabe rawit (atau sesuai selera) Kecap asin (me:sdm) Saus teriyaki (me:saori botolan) tepung maizena (dilarutkan dgn air) secukupnya Air secukupnya Garam/penyedap rasa, gula dan lada bubuk Daun bawang untuk taburan "
Beef Teriyaki,gram daging sapi (iris tipis) Bumbu m siung bawang putih (cincang) ruas kecil jahe (cincang) kecap asin minyak wijen lada bubuk Bumbu tumis siung bawang merah (bisa diganti bawang bombay) kecap manis gula garam margarin untuk menumis 
Krengsengan Daging Sapi,"daging sapi tanpa lemak, iris tipis kecap manis saus tiram buah tomat, cincang siung bawang putih, cincang halus buah cabe rawit, potong buah cabe hijau, potong minyak goreng Secukupnya gula, garam, merica "
Sapi Lada Hitam,"gram daging sapi buah bawang bombay besar buah paprika hijau buah paprika merah siung bawang putih (geprek lalu cincang) jahe, cincang saus tiram kecap manis kecap asin Garam dan lada putih lada hitam yg digiling kasar Sedikit minyak "
Soup Iga Sapi,gram Iga sapi kentang wortel tomat batang daun bawang batang daun seledri bawang merah bawang putih kayu manis kapulaga pala bunga lawang kemiri butir merica gelas air putih Secukupnya garam 
Krengsengan Daging Sapi Enak,"g daging sapi, potong-potong (Saya rebus dulu daging yang sudah dipotong spy cepat empuk) buah tomat merah, potong-potong secukupnya Kecap manis Ebi udang secukupnya Air secukupnya Minyak minyak, untuk menumis Haluskan (Tips : diblender halus, blendernya pake minyak gapake air) butir bawang merah siung bawang putih buah cabai merah keriting jahe merica butiran garam "
Sop Kaki Sapi,"buah kaki sapi (bersihkan dari bulu""nya, lalu potong"") Bawang daun (lembar daun hijaunya saja) buah tomat apel yg masih kehijauan siung Bawang merah siung Bawang putih batang seledri sendok teh Merica sendok teh Pala bubuk Penyedap rasa sendok teh Gula pasir secukupnya Garam secukupnya Minyak goreng "
Tongseng daging sapi,"daging sapi (sy pake iga krn kbtln itu yg ada) ltr air santan dari butir kelapa lembar daun kol, potong kasar btg daun bawang, iris kasar buah tomat, belah lembar daun jeruk lembar daun salam batang sereh, geprek buah cabe rawit, utuh butir kapulaga butir cengkeh kayu manis Secukupnya gula, garam, dan kecap manis siung bawang merah siung bawang putih butir kemiri, sangrai ketumbar sangrai (sy pake yg bubuk) kunyit bakar (sy: ruas jari) merica buah cabe besar (sy: cabe merah kriting) "
Sapi bumbu kuning,"daging sapi (rebus, potong kotak) bawang merah bawang putih kunyit bubuk ketumbar bubuk daun salam "
Beef Yakiniku,"gram daging sapi (iris tipis) buah bawang bombay (buah diiris memanjang,buah iris kotak) buah paprika (potong kasar) batang daun bawang saos yakiniku kecap manis (sesuai selera) siung bawang putih secukupnya Garam gula Wijen sangrai kecap asin minyak wijen irisan jeruk lemon jahe lada "
Cah Daging Sapi,daging sapi buah bawang bombay siung bawang merah siung bawang putih buah cabe merah papan pete buah tomat kecap manis batang daun bawang garam gula pasir merica bubuk air 
Kentang n sapi,"sapi giling kentang, di iris tipis bawang merah iris kecap asin kecap manis saus tiram Secukupnya garam lada halus minyak goreng Kurleb air "
Sapi Saus Lada Hitam,gram daging sapi buah paprika kecil buah bawang bombay kecil siung bawang putih buah cabe hijau besar buah cabe setan saus tiram merica bubuk hitam merica bubuk putih maizena secukupnya penyedap rasa secukupnya air secukupnya minyak sayur secukupnya gula putih 
Sapi Cah Paprika,Daging Sapi Has Dalam buah Paprika Merah buah Paprika Hijau buah Bawang Bombay Jahe siung Bawang Putih buah cabai (sesuaikan pedasnya sesuai selera) Tepung Kanji/Sagu Saus Tiram (saya lee kum kee) Kecap Asin Kecap Manis Sejumput garam Se
 Gulai sapi kentang,"daging sapi buah kentang santan instan Secukupnya air Secukupnya minyak goreng bumbu geprek dan daun batang sereh lembar daun salam lembar daun jeruk bumbu halus butir bawang merah siung bawang putih Seruas jari kunyit ruas jari jahe butir kemiri ketumbar bubuk Secukupnya lada bubuk Secukupnya gula merah, garam dan kaldu bubuk taburan Secukupnya bawang goreng "
Sup tulang sapi,tulang sapi siung bawang putih tumbuk kasar batang daun bawang pree potong cm buah Tomat buah wortel ukuran sedang potong sesuai selera air sensok makan minyak wijen Merica Garam Bawang goreng 
Tetelan sapi kuah santan kuning,tetelan sapi bawang putih siung bawang merah lembar daun jeruk batang sereh ruas jari jahe ruas kunyit buah cabe rawit merah Santan (saya pake kara) air 
Tumis bakso sapi simpel,butir bakso sapi Sawi segar Brokoli segar siung Bawang putih Saori bks Bawang goreng garam secukupnya Gula penyedap masakan rasa sapi minya goreng gelas belimbing air secukupnya Lada bubuk 
Tongseng Daging Sapi,daging sapi Wortel secukupnya dipotong tipis Tomat secukupnya dipotong menjadi bagian Daun bawang dipotong miring kecil-kecil Kobis dipotong besar-besar bawang merah bawang putih cabe keriting Kemiri Merica Ketumbar Jahe setengah jare secukupnya Kunir Garam Gula jawa batang serai Santan kurleb gelas kecil Air 
Soun daging sapi spesial,ikat soun buah bawang merah buah bawang putih cabai rawit secukupnya daging sapi secukupnya garam secukupnya air lengkuas (iris tipis) lembar daun salam kecap manis sedikit gula jawa secukupnya minyak goreng 
Beef Teriyaki,gram danging sapi (tanpa lemak) paprika hijau (iris kotak/memanjang) paprika kuning (iris kotak/memanjang) siung bwg bombay (iris memanjang) siung bwg merah siung bwg putih merica bubuk kecap manis saos teriyaki secukupnya garam dan gula putih 
Beef Burger,daging sapi cincang segar siung bawang putih - Secukupnya lada bubuk Secukupnya garam buah tomat buah bawang bombay Secukupnya selada Saus sambal/saus tomat Mayonaise Slice Keju 
Beef Steak Rollade ala dapur maaida 🍴,Beef rollade siap saji buah wortel buah buncis Kentang goreng siap saji buah jagung manis butir telur ayam buah bombay ukuran besar siung bawang putih pala halus lada halus garam gula sachet saori saos tiram saos tomat kecap manis tepung maizena buah gula merah 
Beef teriyaki simple,"Daging sapi (iris tipis/sesuai selera) Bawang bombay (iris sesuai selera) Daun bawang (iris sesuai selera) bawang putih (geprek untuk rebus daging) bawang putih bawang merah cabe rawit (boleh skip) jahe Saori saus teriyaki secukupnya Garam,gula Air kaldu daging "
Empal Gepuk Daging Sapi Garing,daging sapi daun salam daun jeruk batang sereh (ambil bonggolnya dan gepuk) lengkuas (gepuk) jahe (gepuk) buah gula jawa siung bawang putih ketumbar bubuk garam Sedikit air Minyak goreng 
Mie Sapi Lada Hitam,bungkus mie telur (mie urai) Secukupnya sapi lada hitam air garam minyak sayur 
Mie instan dokdok sapi,bks Indomie goreng daging sapi iris kecil btr Telur ayam siung Bawang merah siung Bawang putih lembar Daun bawang ikat Sawi secukupnya Gula dan garam Boleh di variasikan dengan penambahan tomat dan paprika dan cabe 
Krengsegan Daging Sapi Masak Cepat,daging sapi khas dalam (rebus sampai empuk) sachet bumbu krengsengan (saya pake merk kok*kita) buat tomat cabe rawit daun bawang lembar daun salam blok kaldu daging sapi secukupnya Minyak secukupnya Gula secukupnya Garam secukupnya Merica 
Beef Teriyaki,-gram daging sapi tanpa lemak (rebus sampai lunak) sachet saori teriyaki sachet saori saus tiram sachet lada bubuk -kecap manis ruas ibu jari jahe (haluskan) siung bawang putih (haluskan) buah bawang bombay (iris) Secukupnya minyak goreng untuk menumis Secukupnya mayonaise Secukupnya saus sambal 
Sate Sapi,"daging sapi, potong kotak cm buah jeruk nipis siung bawang putih, haluskan garam merica kecap manis margarin siung bawang putih butir bawang merah buah cabe merah besar buah cabe rawit merah kacang tanah yang sudah digoreng garam gula merah yang sudah diiris minyak goreng untuk menumis air kecap buah jeruk limau Acar mentimun Lontong Jeruk limau Bawang goreng "
Galantin Sapi Goreng,"gram daging sapi, giling gram tepung roti butir telur siung bawang putih merica bubuk pala bubuk gula secukupnya garam "
Sapi Lada Hitam,"daging sapi buah cabe hijau, buang bijinya siung bawang bombay, iris tipis siung bawang putih, cincang kasar Secukupnya gula, garam & kaldu bubuk lada hitam bubuk lada putih bubuk buah tomat, iris buang bijinya air minyak sayur saori lada hitam kecap manis Secukupnya wijen putih "
Tongseng sapi,daging sapi /kambing Secukupnya kol Buah tomat sayur Sedikit kecap butir bawang putih Buah cabe rawit setan Garam Lada 
Gulai daging sapi,"daging sapi Air untuk merebus daging btg sereh lmbr daun jeruk lmbar daun sirsak lmbr daun salam lengkuas jahe kunyit bubuk Santan kara yg susu bubuk btr cengkeh Bumbu halus; btr bawang merah siung bawang putih pala bubuk lada bubuk/ sesuai selera. jinten bubuk ketumbar bubuk cabe merah (boleh dikurangi) btr kemiri secukupnya garam,gula,penyedap Minyak untuk menumis Pelengkap; ketupat, nasi hanget "
Beef Lasagna,"Pasta Lasagna bungkus Lasagna Minyak goreng,Garam secukupnya Air Saus bolognaise Daging sapi giling buah Wortel (yg keras/impor) ukuran sedang, dicincang, kirag (setengah bagian dari daging) buah Bawang bombay ukuran sedang butir Bawang putih, ulek batang Daun bawang besar batang Daun seledri besar Saus tomat Saus cabe Garam Royco ayam Gula Pasir,Lada putih,Lada hitam,Basil Saus putih gelas Susu segar Tepung terigu,Garam,Lada putih Topping Keju mozarela atau keju quick melt pak kecil (g) kayaknya "
Tom Yam Iga Sapi,"iga sapi yang sudah dipresto minyak goreng butir bawang merah, iris tipis siung bawang putih, iris tipis Knorr pasta tom yam siap pakai batang serai lembar daun jeruk jamur kuping buah cabe rawit garam "
Beef yakiniku,gram daging sapi buah bawang bombay saus tiram kecap manis kecap asin secukupnya Garam dan gula secukupnya Lada bubuk minyak wijen Minyak goreng untuk menumis Tepung maizena larutkan dengan air 
Sate sapi bumbu kacang,"daging sapi asam jawa,cairkan garam bks kaldu bubuk secukupnya Jahe,lengkuas,sereh merica bubuk minyak oles = campur minyak,bawang merah,bawang putih halus bumbu kacang= g kac "
Tumis daging sapi pete dengan sawi,"daging sapi ikat sawi butir pete (iris iris) cabe rawit cabe merah bawang putih bawang merah terasi garam dan gula air kaldu sapi,saos tiram "
Bistek lidah sapi,buah lidah sapi kentang wortel buncis buah bawang bombay siung bawang putih siung bawang merah lada bubuk pala bubuk sauce tomat garam gula kecap manis kecap asin bubuk kaldu sauce tiram minyak wijen mentega ruas jari kayu manis buah cengkeh tep maizena (larutkan dlm air) air untuk merebus ruas jari jahe ruas jari lengkuas lembar daun salam 
Rawon sapi,gram daging sapi bawang merah bawang putih butir kemiri lada ketumbar ruas jahe ruas lengkuas kluwek secukupnya Garam lembar daun jeruk lembar daun salam btg sereh secukupnya Garam Pelengkap Toauge pendek Bawang goreng (d foto lupa d masukan) Daun bawang Sambal 
Bakso sapi homemade,"g daging sapi (me: g) daging ayam (skip) tepung tapioka (me: g) butir putih telur baking powder garam masako Secukupnya merica bubuk, bawang putih, pala bubuk (skip pala) "
Beef Steak *yummi*,"gram daging buah kentang siung bawang putih sendok garam sendok teh merica bubuk air kaldu dari rebusan daging sapi sendok makan saos tiram sendok makan saos tomat buah bawang bombay, cincang dadu sendok makan tepung maizena cairkan Mixed vegetables frozen land (beli di supermarket) "
Sate Sapi Goreng,"daging sapi siung bawang putih, haluskan Secukupnya kecap manis Secukupnya gula, garam siung bawang putih siung bawang merah buah cabe rawit Secukupnya kecap manis Secukupnya gula, garam Secukupnya air "
Simple Sirloin Beef Steak,Sirloin beef buah tomat cherry buah kentang buah wortel Beef Grill Powder Garam Lada Minyak zaitun 
Soto Sapi Boyolali,"daging sapi sedikit lemak, rebus hingga empuk, potong² bawang merah bawang putih jahe geprek lengkuas geprek batang sereh geprek daun salam daun jeruk purut merica Garam Penyedap rasa (Royco sapi),air kaldu sisa rebusan daging Daun bawang Daun seledri Bawang goreng Toge rebus Tomat potong² "
Semur Daging Sapi Goreng,"daging sapi (boleh campur jeroan jika suka) Secukupnya kecap manis Secukupnya air matang tomat, potong jadi siung bawang merah, iris siung bawang putih, geprek pala bubuk daun salam Secukupnya gula, garam "
Tongseng Sapi Pedas,"daging sapi (potong dadu) butir bawang merah (iris) butir bawang putih (iris) cabe rawit merah (sesuai selera) buah tomat buah kol (sesuai selera) daun bawang (potong kasar) santan kara (segitiga) bungkus bumbu gulai (saya pakai merk bamboe) secukupnya kecap manis secukupnya gula, garam "
Sapi lada hitam,daging sapi (khas dalam) kecap manis saos tiram lada bubuk hitam cabe rawit cabe merah paprika (difoto ga pake) tepung meizena saos sambal indofood bawang putih garam gula 
Daging sapi asam manis teriyaki,daging sapi siung bawang merah siung bawang putih bulat gula merah bks kecil asam jawa (Rp.) bks saori teriyaki sendok mkn gula putih bks ladaku lembar daun salam ruas Laos ons cabe hijau gendot secukupnya Garam secukupnya Masako buah bawang bombay kecil secukupnya Minyak secukupnya Air putih 
Sapi lada hitam mix sosis,bungkus Bumbu jadi bamboo (instant) lada hitam daging sapi potong dadu Paprika merah Bawang bombay sesuai selera Cabai Garam Gula buah Sosis ayam besar Air (sedikit) 
Sapi lada hitam ala Nita Chan,gram daging sapi iris tipis siung bawang putih geprek lalu cincang kasar siung bawang merah iristipis buah paprika hijau potong kotak bawang bombay irismemanjang tangkai daun bawang potong panjang secukupnya Garam dan bumbu jamur kecap ikan saos tiram lada hitam bubuk gula pasir kecap manis minyak sayur utk menumis secukupnya Air 
Sapi lada hitam,gram Daging has dalam potong paprika merah potong paprika hijau buah bawang bombay buah bawang putih secukupnya Lada hitam secukupnya Garam secukupnya Gula secukupnya Kecap manis secukupnya Saus tiram sendok teh minyak wijen (gapapa diskip aja kalau ga ada) secukupnya Air Tepung maizena 
Sate Sapi Bumbu Kacangmimil,"daging sapi (iris dadu) biji asam Jawa siung bawang merah garam kecap manis lembar daun salam Batang sereh secukupnya Minyak goreng Bubu kacang__ ons kacang tanah (goreng) siung bawang merah siung bawang putih Batang bawang daun buah tomat (ukuran kecil) buah cabe keriting merah biji kemiri (di goreng terlebih dahulu) terasi merica bubuk gula Jawa (kalo suka manis bisa di tambah gula putih kecap) buah kue Marie/kerupuk matang satu genggam, boleh pake dua²nya (tujuannya agar bumbu kental dan gurih) Secukupnya garam Acar__ buah timun (ukuran kecil) potong dadu (bagian bijinya buang) buah wortel (ukuran kecil) potong dadu (aku ga peke soalnya ga ada di warungnya) siung bawang merah iris kasar buah cabe rawit merah iris kasar cuka garam "
Beef teriyaki homemade,beef Bahan rendeman siung bawang putih lada ruas jahe Bahan tumisan siung bawang merah siung bawang bombay Bahan lainnya cup air tepung maizena kecap manis gula merah Kaldu Garam Bahan tambahan Daun bawang 
Sup Tulangan Sapi Berempah (segar dg rempah minimalis),"tulangan sapi wortel uk besar, kupas lalu potong dadu kentang, kupas lalu potong dadu besar buncis, potong - potong tomat merah, potong bunga lawang btr kapulaga cengkeh kayu manis btg daun bawang, iris iris btg seledri, iris iris secukupnya Lada bubuk secukupnya Garam, gula, kaldu sapi bubuk Minyak secukupnya utk menumis secukupnya Air siung bawang putih siung bawang merah btr biji pala Bawang goreng Sambal kecap Kerupuk/emping belinjo "
Tahu cah daging sapi,tahu bandung putih. Masingbelah pc btr bawang putih iris batang seledri udang basah (cincang kasar) potongan daging sapi (cincang kasar) tepung maizena cairkan dgn sedikit air secukupnya Air bahan bumbu pelengkap Garam gula lada Kecap asin Minyak wijen Cuka beras (optional) 
Sup daging sapi macaroni,daging sapi wortel kentang macaroni cuciwis batang daun seledri batang daun bawang Sejumput lada Sejumput pala siung bawang putih siung bawang merah garam secukupnya Gula minyak 
Tumis kikil sapi dan kerupuk rambak,"kikil sapi kerupuk rambak mentah,goreng lalu potong butir bawang merah butir bawang putih cabe rawit hijau cabe rawit cabe merah lembar daun salam laos, memarkan buah tomat kecap manis kecap saori secukupnya air secukupnya garam "
Tongseng Daging Sapi (no santan),secukupnya Daging sapi lmbr daun salam lmbr daun Jeruk potong besar Tomat iris Kol iris Daun Bawang Lengkuas geprek secukupnya Gula secukupnya Garam secukupnya Kecap Bawang merah Bawang putih Cabe rawit siang bawang merah siung Bawang putih ketumbar btr kemiri Jintan halus jahe kunyit 
Daging sapi bumbu merah,daging sapi kentang Bumbu bawang merah bawang putih cabe rawit cabe merah secukupnya Merica santan kara Laos secukupnya Garam dan gula Daun salam dan daun jeruk 
Steak Daging Sapi Giling,Mentega Daging sapi giling (Osengdl dg mentega) Buah Bawang Bombay (iris halus kotak) Tepung Roti Tapioka Garam Merica Halus Minyak Wijen Saos Teriyaki Butir Telor (kocok lepas) Tepung Roti Buah Bawang Bombay Kecap Manis Saus Tomat Saus Tiram Gula Pasir Garam Lada Hitam Penyedap rasa Air matang Tepung Maizena (campur dg air) Minyak Goreng 
Sapi Goreng Sambal Matah,daging sapi sachet kecap bango buah jeruk limau garam penyedap lembar daun salam batang sereh bahan sambal buah bawang merah buah bawang putih buah cabe merah besar buah cabe rawit buah tomat 
Rawon daging sapi,Bumbu halus siung bawang Merah siung bawang putih butir kemiri butir keluak Merica Pala Ketumbar Jahe Kunyit Bahan perebusan batang Serei Garam Gula Magie rasa sapi / royco sapi Daging sapi Perlengkap Daun bawang Bawang goreng Kecambah Jeruk nipis Sambal korek Lengkuas lembar daun jeruk 
Sop Buntut Sapi,buntut sapi air buah kentang buah wortel buah tomat Bumbu halus siung bawang putih siung bawang merah merica bubuk Sejumput pala bubuk Bumbu pelengkap Secukupnya kayu manis butir cengkeh Bahan taburan Daun bawang Daun seledri Bawang goreng Jeruk nipis (sesuai selera) Kecap manis (sesuai selera) 
Tongseng Daging Sapi,gram daging sapi potong siung Bawang merah siung bawang putih buah kemiri buah cabai merah keriting (atau cabai merah besar) ketumbar bubuk kunyit bubuk atau kunyit utuh merica batang sereh lembar daun jeruk butir cengkeh buah kapulaga (cardamom) kayu manis bubuk (atau batang kayu manis) blok kaldu sapi secukupnya garam gula pasir kecap manis santan kental / susu air secukupnya Irisan kasar tomat dan kol buah cabai rawit utuh 
Sapi Lada Hitam,daging sapi lada hitam (batu bukan bubuk) siung bawang putih siung bawang merah buah cabai besar (iris) kecap manis saos tiram secukupnya gula dan garam minyak goreng air 
Tongseng daging sapi,sapi Kol iris memanjang Daun bawang iris serong tomat Daun salam Serai ruas lengkuas di geprek santan kara kecil Secukupnya gula garam merica siung bawang merah siung bawang putih butir kemiri ruas kunyit sendok ketumbar 
Tumis Lidah Sapi Cabai Hijau,"lidah sapi ruas jahe, digeprek cabe hijau, potong-potong wortel, potong dadu buah tomat, potong-potong buah bawang bombay, potong-potong siung bawang putih, cincang saus inggris saus tiram saus raja rasa kecap asin kecap manis merica bubuk pala bubuk garam dan gula pasir secukupnya sesuai selera batang daun bawang, potong-potong margarin "
Empal daging sapi mantap,"kilo Daging sapi lembar Daun salam buah sereh digeprek ruas Lengkuas geprek Garam Gula merah Santan Bawang putih Bawang merah Ketumbar Kemiri,sangrai "
"Dendeng  sapi kentang sambalado mudah, praktis,nikmat...",daging sapi gram kentang siung bawang putih yg besar jahe garam kasar penyedap air gram cabe merah gram bawang merah siung bawang putih yg besar secukupnya garam secukupnya gula secukupnya penyedap buah tomat secukupnya minyak 
Beef teriyaki simple,gram daging sapi buah bawang bombay ukuran sedang atau bungkus saori teriyaki secukupnya air minyak untuk menumis secukupnya garam secukupnya paprika merah / cabai merah besar 
Gulai sapi,daging sapi/campur tulang bks kara Garam Penyedap Lada bubuk Sedikit gula pasir siung bawang merah siung bawang putih buah kemiri ruas jari lengkuasbumbu rempah yg sudah dihaluskan lembar daun jeruk lembar daun salam batang serai Air Minyak goreng secukupnya unt menumis 
